trial,generation,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
22,2,reverse_right,-0.25,-0.15,0.10691830388925788,0.057252079515172805,0.6901772550292898,3.0,False,0.12163818627595901,-7.0667137888733915,0.4127276342996046,-0.12113764111417831,-0.10691830388925788,-0.057252079515172805,2.336478798615724,2.90840265050576,3.450886275146449,-9.706695354272377e-06,0.03319448706641799,1.3040131303250815,2.3112279918055565,1.7811046169542735,3.4293197253900356e-06,0.9999471518740067,1.7054264540848987,-2.3516989133927977,0.23139838600656926,-0.6535421345666071
23,2,reverse_right,-0.25,-0.15,-0.014524428654577697,0.007508146487960218,-0.006077780582583792,3.0,False,0.1781780868768692,-2.647460446218299,0.2832976542623073,0.00859168532213332,0.014524428654577697,-0.007508146487960218,0.8184446418177789,1.250271549598674,0.030388902912918958,-0.484904149670091,0.011415457087394856,1.0326517676866969,1.3391583195698153,1.6759930757629222,0.4200711911267482,1.249957112905532,2.7092210022680314,-2.298279443061766,0.025612797136632004,-0.14031176323096317
24,3,reverse_right,-0.25,-0.15,0.10290629544254175,-0.08129696882946873,-0.5068340359196309,3.0,False,0.23387189209461212,-4.192746370564926,0.3595315839463865,-0.04641447496137899,-0.10290629544254175,0.08129696882946873,2.2863286930317717,0.0,2.5341701795981546,-0.1664110213825909,0.11790975555113722,0.867394472997635,2.5467985335093353,2.1124069872874083,0.09714405471650717,0.8509999618756671,2.142812024516842,-2.1804355751232096,-0.6385156331598805,-0.27337442476672946
25,3,reverse_right,-0.25,-0.15,0.09343895073022401,0.07335407831104468,0.4750568394055185,3.0,False,0.2608794569969177,-6.92650855697404,0.40967957866710114,-0.11786360117150095,-0.09343895073022401,-0.07335407831104468,2.1679868841278003,3.4451359437014895,2.3752841970275926,-0.40191995713680895,0.08421909756423016,1.3986635567210584,2.150057876830255,1.4408804395866088,0.6853634710473282,0.3954388491054562,1.6184537658469331,-0.13691927760526035,0.20577345300645167,-0.21159284321233823
26,3,reverse_right,-0.25,-0.15,0.042975435346530665,0.07493334883124957,0.41351410141100214,3.0,False,0.21921762824058533,-6.0947817858915405,0.36936380051776835,-0.07540402170271497,-0.042975435346530665,-0.07493334883124957,1.5371929418316332,3.4977782943749856,2.0675705070550108,-0.4554752048669346,0.12425515381450869,1.1410081715111273,0.4932719021530212,0.44757652462810604,0.2621257456812615,0.8882568739794587,2.9282810298956905,-2.459119892410732,2.3543471891707135e-05,-0.5107960709232608
27,3,reverse_right,-0.25,-0.15,0.09674210703359837,-0.0656915437012089,-0.509791582182659,3.0,False,0.4147334098815918,-4.145490945075778,0.3568445103873458,-0.04915765199808253,-0.09674210703359837,0.0656915437012089,2.2092763379199796,0.0,2.5489579109132947,-0.24622143398356222,0.5247912134948793,1.329603587459036,2.5289563189380004,0.8523175863932151,0.15391542210101927,0.6279033112983745,-0.2347000045995724,-3.0832264191252206,-0.6562118656855328,-0.35753644876074675
28,3,reverse_right,-0.25,-0.15,0.05296582619429802,-0.04621759239953272,-0.1389986195229865,3.0,False,0.273959755897522,-2.859453113339136,0.32024846598999207,-0.021639066150491628,-0.05296582619429802,0.04621759239953272,1.6620728274287253,0.0,0.6949930976149324,-0.5496011765630495,0.027433040992938744,1.4672131691185448,1.7752368213663399,1.212533662211456,0.5657012176694993,0.8284170864462805,1.969409333622302,-0.2707105476019893,-0.09079559977523666,-0.28801701708377164
29,3,reverse_right,-0.25,-0.15,0.062306507966931046,0.05618267036409353,0.43303145693763884,3.0,False,0.35220614075660706,-5.907850030122603,0.374228070135001,-0.08233313523840566,-0.062306507966931046,-0.05618267036409353,1.7788313495866381,2.8727556788031174,2.165157284688194,-0.5595809728515124,0.29405544975157916,0.9572229063713762,2.6789405583338093,-0.9756327597173882,0.44062975888194406,0.42627021137205445,0.65833025842573,-1.4498477859740146,-0.24267414228277107,-0.4379870809122051
30,3,reverse_right,-0.25,-0.15,0.04725187952709018,0.03415855472432095,0.07627367749003906,3.0,False,0.08995310962200165,-4.444242743610788,0.3496756399301193,-0.05809258383830324,-0.04725187952709018,-0.03415855472432095,1.5906484940886274,2.138618490810698,0.3813683874501953,-0.334306173834482,0.04841637379598286,0.9089325731093298,1.9118149298318032,2.034477127384589,0.2859897179735686,0.9248860755893474,0.2644081453234133,-2.871433061460298,-0.05122008174382919,-0.001234222033034138
31,3,reverse_right,-0.25,-0.15,0.07890342488117713,0.08993451016911545,0.5316442846636026,3.0,False,0.25638043880462646,-7.260667946428091,0.40711918656415774,-0.11393005239856417,-0.07890342488117713,-0.08993451016911545,1.9862928110147142,3.997817005637182,2.658221423318013,-0.27215713730742175,0.2053162404348473,0.7818365263768057,2.1622786474517817,0.16229072946572876,0.7573978404063355,1.1391044416953773,2.38637159679005,-2.0461508295262876,0.3441434184613801,-0.3488684434691541
