trial,generation,direction,score,lateral_term,forward_penalty,yaw_penalty,lateral_deficit_penalty,body_vx_m_s,body_vy_m_s,signed_lateral_m_s,off_axis_forward_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
40,4,right,-4.445942583075619,-0.17829718974270517,1.732818785946415,2.314870525639412,1.891485948713526,0.1386255028757132,0.026744578461405776,-0.026744578461405776,0.1386255028757132,0.4629741051278824,6.0,False,0.2875515818595886,-0.4876329442647386,0.002600432288416265,0.7821024376618753,2.3998710122098936,-0.5029130667465944,0.7585754076887085,0.9392969953786681,-0.34536510023826894,-0.9734376912342109,0.20643055858764503,-0.09521714691288008
41,4,right,-2.6661289863961732,0.19179603792520022,2.1708191999399107,2.5845437772135695,0.04101981037399893,0.17366553599519285,-0.02876940568878003,0.02876940568878003,0.17366553599519285,0.516908755442714,6.0,False,0.25299426913261414,-0.34174473580086584,0.08568636018482373,1.0593783910582562,2.0923833663573053,-2.027831382824424,0.43404868148401254,1.1004864673892982,0.07450311607021698,1.8195806820379756,0.49240739363627617,-0.13537214562682726
42,4,right,-1.718367057278716,0.0708525618491499,1.1430681004201555,0.6784717162379775,0.6457371907542505,0.09144544803361244,-0.010627884277372485,0.010627884277372485,0.09144544803361244,0.13569434324759552,6.0,False,0.20494499802589417,-0.18428170535749944,0.26725827933815205,0.5368722648759823,2.999733834715564,-2.3466647094105975,0.5965908694201765,1.0214350640008545,1.1509221050472593,0.3882936769804033,0.3634683578587068,-0.21502283817361484
43,4,right,-1.8426884742155025,-0.07084390850061481,0.42813914776075246,0.2234965633634293,1.354219542503074,0.034251131820860196,0.010626586275092222,-0.010626586275092222,0.034251131820860196,-0.04469931267268586,6.0,False,0.30896690487861633,-0.5125204697885246,0.42022517778437074,0.5023906121606971,2.6644615954610718,-1.827586035262273,0.5804459882289265,0.4117661885592746,-0.03850014349202091,-2.103694900931673,0.32001013952652624,0.048431443878593494
44,4,right,-0.10991469949244322,0.20568212819361842,0.2421525718864246,0.2817697101304513,0.0,0.01937220575091397,-0.03085231922904276,0.03085231922904276,0.01937220575091397,-0.056353942026090266,6.0,False,0.26025861501693726,-0.5389282249568071,0.2334023991746756,0.9441771543907462,1.6821793740154813,-2.9185394754826506,0.27925778048020095,1.076464127947904,1.4943096263749123,-1.2674547958171163,0.10292166063113051,-0.05449321409579383
45,4,right,-1.1729243243853502,0.13492900914023162,0.49993466317665947,1.2560918893737185,0.32535495429884187,0.03999477305413276,-0.020239351371034744,0.020239351371034744,0.03999477305413276,-0.2512183778747437,6.0,False,0.2249085158109665,-0.2771668686739671,0.36894559385006304,0.6446814297052592,2.6606651731989546,-2.6211011675617053,0.11690034935488613,0.9575593802670171,2.248852611549623,1.292776863936374,0.47290118749674515,0.0015917442026598394
46,4,right,-0.9657846458358228,0.45170663233587577,1.2686651659544352,1.0406375345441448,0.0,0.10149321327635481,-0.06775599485038136,0.06775599485038136,0.10149321327635481,-0.20812750690882895,6.0,False,0.4553447365760803,-0.6273296047597907,0.11647675417240066,0.8996032762612722,2.9957259789210458,-2.726806581707941,0.8506050439179991,0.9416989649158859,0.4050493619016069,1.7001675844112416,0.44649052028852754,-0.27320177626897046
47,4,right,-0.8066913111477084,0.4311374195301046,0.6841063884308096,1.5118266092072703,0.0,0.054728511074464775,-0.06467061292951569,0.06467061292951569,0.054728511074464775,-0.3023653218414541,6.0,False,0.15204770863056183,-0.14437646788965386,0.26359027087066195,1.0458000365020732,1.9937241483598571,-3.086187500072756,0.48581256419885255,1.4533572612461338,2.0391633086459295,-0.9725879687792989,0.31735765795062165,-0.14443036589281438
48,4,right,-8.509307896523966,-0.8880003245726176,1.2646652164696945,2.570358347518397,5.440001622863088,0.10117321731757556,0.13320004868589264,-0.13320004868589264,0.10117321731757556,-0.5140716695036794,6.0,False,0.5430561900138855,-0.7854573661492774,0.33757265672503,0.9685498236650537,2.8211417001078942,-3.059302036679782,0.49136572798292477,1.1023661159618874,-0.7249498558184282,-1.2412046634494602,-0.08398130491679795,0.23518725708836852
49,4,right,-3.700341835698864,-0.18097514296577288,1.4033825789324221,1.2594016270256077,1.9048757148288646,0.11227060631459378,0.027146271444865932,-0.027146271444865932,0.11227060631459378,0.25188032540512156,6.0,False,0.1211179569363594,-0.2602392415367061,0.15977062319769403,0.8202761999310778,0.4243971056437017,-3.0614696228097626,0.37258729694214865,1.0904650700464793,0.3756712336307704,-1.563859512976491,0.18368778750316528,-0.29098693388191377
50,5,right,-0.4777817639215827,0.2622977540658324,0.5156947338228196,0.7500527152854423,0.0,0.041255578705825566,-0.039344663109874854,0.039344663109874854,0.041255578705825566,0.15001054305708847,6.0,False,0.20334233343601227,-0.2228242819320423,0.06781289732645455,0.9383687033531263,1.5294242659975694,-2.440237723343906,0.6101796672126156,1.0946193458403806,0.341783373051896,-0.8725176139205217,0.4387398914640416,-0.3995914336997726
51,5,right,-1.2436140550454085,0.0005471876795217743,0.2664706049872431,0.11556625833735437,0.9972640616023912,0.02131764839897945,-8.207815192826615e-05,8.207815192826615e-05,0.02131764839897945,0.023113251667470875,6.0,False,0.12923142313957214,-0.3088152451383692,0.30487464127944497,0.9044560531633856,2.2388081220591243,-2.4290929793439706,0.12555565164162613,1.4128986729661355,1.047193763024307,0.8812301838346528,0.06630223889995235,-0.04506486765344536
52,5,right,-3.4044583910258184,-0.24848318561880084,0.7575025879757676,0.7599538471656323,2.242415928094004,0.06060020703806141,0.037272477842820124,-0.037272477842820124,0.06060020703806141,0.15199076943312648,6.0,False,0.16652710735797882,-0.40677657198158446,0.09742031456870273,1.1602570315899885,2.563747467945725,-3.099026688523947,0.40637084843254073,1.471991743292536,0.9089483785729029,1.0230538018873778,0.18780396023788715,-0.04567747625098206
53,5,right,-1.239503304097199,0.08160878653161013,0.5149436135422997,0.724612589815962,0.5919560673419494,0.041195489083383975,-0.012241317979741519,0.012241317979741519,0.041195489083383975,0.14492251796319242,6.0,False,0.3194599449634552,-0.4194289716773716,0.0018315775392224345,0.846085014107598,0.8104269157369357,-3.0440046069341453,0.9641015449441698,0.8722761510310114,1.297051084492871,0.28758884977014,0.4869581541014535,0.07922292563787775
54,5,right,-0.9085843679690099,0.20550734410267857,0.5794935589842575,1.4005908501690847,0.0,0.0463594847187406,-0.030826101615401783,0.030826101615401783,0.0463594847187406,-0.28011817003381695,6.0,False,0.4075397849082947,-0.6360462207093124,0.20144812267723547,1.0248640330784968,1.7368843235466827,-2.395079500944172,0.19707167369878156,0.5994387160635597,2.0482300896006205,0.9079060182331258,0.4641183640787907,-0.04948446349075197
55,5,right,-1.315805307945913,0.3363735864575085,1.0081603932013976,1.8819234009358943,0.0,0.08065283145611181,-0.05045603796862627,0.05045603796862627,0.08065283145611181,-0.37638468018717885,6.0,False,0.27524593472480774,-0.3830329745773553,0.14542518120777478,1.2314127894773812,1.7489510065407003,-1.6155345730457527,0.524598163685213,1.4941416740604905,1.811172700542004,-0.6954878865303433,0.43249890930145407,-0.35269486668020716
56,5,right,-2.0622330203811545,0.06776132447996079,1.6203211562732172,0.6648791341816795,0.661193377600196,-0.12962569250185738,-0.010164198671994118,0.010164198671994118,0.12962569250185738,0.1329758268363359,6.0,False,0.10682953894138336,-0.2286300302340074,0.26968775449397886,0.9067827490921028,2.1606166527031316,-1.8148125257232166,0.3559554861741667,1.0584318320098276,-0.5967198918155243,-0.9864293814957992,-0.030989342474887716,-0.020547340840533723
57,5,right,0.09639149938123799,0.9798078878956398,0.25855527798939126,1.4009054345260137,0.0,0.0206844222391513,-0.14697118318434596,0.14697118318434596,0.0206844222391513,-0.28018108690520277,6.0,False,0.0987488329410553,-0.13128920119681076,0.2564975306021088,1.0102642729988178,0.4527882895448121,-3.1408258283492887,0.3762642090330033,0.9465299533098512,-0.8141855999984329,0.10756014312454187,0.2174988081211826,-0.09729496211083682
58,5,right,-2.296209169514053,-0.004473705489743948,0.8048880372906063,1.3986545619939061,1.0223685274487198,0.0643910429832485,0.0006710558234615923,-0.0006710558234615923,0.0643910429832485,0.27973091239878123,6.0,False,0.33090147376060486,-0.5223388812736041,0.09141641893059599,1.237406441404347,2.935946637618846,-3.082252046153354,0.6201908788585233,1.4964076307524952,0.5438028447904846,0.04987248142310685,0.34471467227149766,-0.04724068737860643
59,5,right,-1.4039519405280751,0.0243816319273839,0.723677827178248,0.07724334202311889,0.8780918403630805,0.05789422617425984,-0.003657244789107585,0.003657244789107585,0.05789422617425984,-0.015448668404623778,6.0,False,0.2522791028022766,-0.4258061618750846,0.030463694215495992,1.167952585339194,1.9373858331244511,-2.639978428828859,0.8025369690676221,1.2249671174257113,0.9974942381183336,-0.13356357463999746,0.07456932431094643,0.11116277126941154
60,6,right,-2.439909831033903,0.17318326869629083,1.718134258174814,2.5457618830588484,0.13408365651854579,0.13745074065398513,-0.025977490304443625,0.025977490304443625,0.13745074065398513,0.5091523766117697,6.0,False,0.1717260479927063,-0.08137806585237561,0.33297423929833425,1.0808440363225649,1.2002584918900006,-2.6658057955556154,0.26380873006450395,0.8047530937217294,-1.1607562016734152,0.4754524594725815,0.4970108202018376,-0.07029050341733362
