trial,generation,score,target_m_s,activity_scale,body_vx_m_s,body_vy_m_s,signed_lateral_m_s,target_abs_error_m_s,yaw_rate_rad_s,terminated,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
68,5,1.0412801149143323,0.0375,0.6,0.02211299750768696,-0.030438824135206308,0.030438824135206308,0.007061175864793691,-0.15097861900504106,False,-0.4266573076350493,0.4004859538380581,1.0773663311782578,1.769836436380837,0.7701155088192806,0.6487292247661419,1.2397509886907878,-2.6653055416916627,0.5816142895364398,0.17274468090633677,-0.39957048232741765
69,5,-0.5030999599728847,0.0375,0.6,0.011746153318557618,-0.08195670186326438,0.08195670186326438,0.044456701863264385,-0.19615801690577517,False,-0.8634906340445606,0.4598374774768819,1.226588863135468,1.8724351072122962,0.8183592401365019,0.5897562612359917,1.0525983670634294,-1.8277785297441216,-0.3372841150163959,0.20272944993370823,-0.2827273224622464
70,5,-3.1341744477792584,0.0375,0.6,0.13507558636744013,-0.10848904327739779,0.10848904327739779,0.0709890432773978,-0.40424449357202574,False,-0.6056586421341978,0.5737826915931362,1.1610523638447379,2.5676292260995295,-1.353910760910183,0.6353504344771898,1.033777621946303,-0.22079751261078506,0.6476339750838673,0.276545177367415,-0.39997517358342694
71,5,1.0436066049109645,0.0375,0.6,0.0028905159091437795,-0.055436738228785705,0.055436738228785705,0.017936738228785706,-0.12827199718442764,False,-0.27760409101419703,0.2566470643019626,1.1443841591141735,2.095418443158854,0.14318523169687758,0.43332998941711487,0.8754999487401227,-1.7225503211773674,0.023326058009683237,0.05841275259175904,-0.3311833033415037
72,6,-0.9551031577328717,0.0375,0.6,0.0447081539084049,-0.08187375705013243,0.08187375705013243,0.04437375705013243,-0.23188146028074874,False,-0.45790168340578585,0.007827660583231548,1.2886093612889167,1.4474402839389011,-0.3283787586095057,0.6151488842147709,0.8317198055123245,-2.4059328271492904,1.6130254873023926,0.013818807297954372,-0.3555386020667479
73,6,0.6442391867361812,0.0375,0.6,-0.0016431264099950515,-0.06011319455408723,0.06011319455408723,0.02261319455408723,-0.1789105102914849,False,-0.3906339906492673,0.5042344347271298,1.2122431820913226,2.933276430207333,0.48030644490062624,0.5504311275895677,1.0540902112639374,-2.044249698798698,0.9100290671746265,0.09758466235700292,-0.3040691041170763
74,6,-0.41402017508109423,0.0375,0.6,0.013360314623958218,-0.08095872101128064,0.08095872101128064,0.04345872101128064,-0.17534637237919481,False,-0.356271038296168,0.25570445440048034,1.0091765146670273,2.4038794671250487,-1.022196925757143,0.5440244267365545,0.9794263104149017,-2.3034069951067084,0.544657617006882,0.1212709534665215,-0.3998676606011767
75,6,0.24360395828052284,0.0375,0.6,0.030890959002665377,-0.0586833080981633,0.0586833080981633,0.021183308098163302,-0.22974199694235412,False,-0.6236604341754227,0.3324401784328779,1.0672447696964071,1.876944234882501,-0.8978473171379004,0.576178651009045,1.1507954912061789,-2.461876623843808,-1.2637155748792495,0.1542302345650436,-0.37081778407073573
76,6,1.3036317820421874,0.0375,0.6,0.011070553073840575,-0.030601743197395847,0.030601743197395847,0.006898256802604152,-0.10963402172869952,False,-0.5088720386817425,0.49897597683053685,1.0064474128830019,1.6637394278035993,0.16104063185264872,0.5069085745902533,0.8730179320391029,-2.994822183290805,0.09260414648062598,-0.03697327374030768,-0.3969833189231327
77,6,1.3942715494846223,0.0375,0.6,0.009543234931886456,-0.02848376523940303,0.02848376523940303,0.009016234760596969,-0.04185252960746011,False,-0.5676599532309956,0.013651805797643352,1.195947707238791,1.9783376828603787,-1.712017095713758,0.5802112883105466,0.8955577526820226,-2.3584048554748938,-0.27658131731018054,-0.07683981730416628,-0.32555866807743655
78,6,0.6689567689750291,0.0375,0.6,-0.029491811173699537,-0.024900865014573018,0.024900865014573018,0.012599134985426981,-0.09363740566706968,False,-0.7090581855840477,0.1392904312799193,1.0132641745246316,2.7529555944328123,-0.1803063670747571,0.30015735019022155,0.9405523431506798,-1.0411373064048606,-0.5679642773797191,0.12581448185803368,-0.3701092133534798
79,6,1.295175545325236,0.0375,0.6,0.00735822028308884,-0.03064207958701448,0.03064207958701448,0.006857920412985517,-0.123163165010529,False,-0.5512405208424453,0.027469413099754276,1.0549004598855052,2.349963308993864,-1.394157009517025,0.4000785381986285,1.0383733776059356,-1.8617101277931738,0.9662488606416275,-0.02849440063558817,-0.25611908873887823
80,6,0.05236124706635231,0.0375,0.6,-0.0568286990181272,-0.01904694203011396,0.01904694203011396,0.018453057969886038,-0.018601129358862007,False,-0.762589235287408,0.1540163482673283,1.074700514512069,1.7236389786457949,-0.9901958395615389,0.42362200345034284,1.0739315114955983,-0.6906184692435122,0.9260176347047091,-0.15325344021007403,-0.38685243154741217
81,6,-1.076370309431654,0.0375,0.6,0.0405060978396771,-0.08679688994059616,0.08679688994059616,0.04929688994059616,-0.23680431612846534,False,-0.5242101378280011,0.24817456008440097,1.1161511792070344,2.749058891539079,-0.6036274354637055,0.5431931418621831,1.0323088184030726,-2.4314283366738914,-0.12929177546266946,0.05854467118160145,-0.3764456627300789
82,6,-0.8487817925127598,0.0375,0.6,0.03110282437520948,-0.08732370825667424,0.08732370825667424,0.04982370825667424,-0.19450153738641698,False,-0.8914387798107871,0.2813254074862903,1.238324289900675,1.8411583193053724,-0.7148862494989117,0.4188929741199432,1.300310369869911,-2.359365459597552,1.018701432975016,0.006585651054151431,-0.2679758620067991
83,6,-0.04796380192524216,0.0375,0.6,0.009608577083841769,-0.0749657068702884,0.0749657068702884,0.037465706870288405,-0.14509740817067582,False,-0.7601541420650602,0.17119259697943676,1.0326587039300175,1.2195346228895163,0.48319423759222113,0.6530547234059759,1.0244418819132763,-1.8487340221827742,-0.4482281865404856,0.0903320343748023,-0.3465572333653611
84,7,-3.9515916016934285,0.0375,0.6,0.0032809186186482722,0.016597408661516544,-0.016597408661516544,0.05409740866151654,0.0196487335325702,False,-0.5012189484351789,0.21291328585051433,1.033624008428182,2.086550673862188,-1.7113410902832005,0.3946213118671653,0.8741663550221974,-2.1530051732722755,0.6439183102516091,-0.26764755694180664,-0.31247368368126693
85,7,-1.2555240158559529,0.0375,0.6,0.03222718598528547,-0.09269333002407631,0.09269333002407631,0.055193330024076316,-0.267635677308563,False,-0.5227473213051193,0.06865683966539066,1.228941717411273,1.3256458578265304,0.3531089936612348,0.49494048163906523,1.2426676835894268,-2.534621279809503,0.019079408930609887,0.06754135413672213,-0.3970045239793979
86,7,1.5803431693389047,0.0375,0.6,0.011022060280669781,-0.03453939675726373,0.03453939675726373,0.0029606032427362677,-0.07116340835653112,False,-0.5010105285168693,0.14233419966404603,1.3964115906977292,1.6148733408980878,-2.0327037298563786,0.6997567171179485,0.8365310921198976,-2.2137149743601667,-1.1554186918887275,-0.11041411994645589,-0.39879082742086586
