trial,generation,score,mean_signed_yaw_rate_rad_s,min_signed_yaw_rate_rad_s,mean_planar_speed_m_s,max_planar_speed_m_s,action_energy,left_body_vx_m_s,left_body_vy_m_s,left_planar_speed_m_s,left_yaw_rate_rad_s,right_body_vx_m_s,right_body_vy_m_s,right_planar_speed_m_s,right_yaw_rate_rad_s,slide_bias,slide_amp,slide_freq,slide_wave_n,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase_rad
23,1,-1.8806531411936074,0.01617874445226678,-0.03210677372983617,0.023293037291466444,0.031753557853361855,0.650974690914154,-0.0022539153960581767,-0.03167346368388229,0.031753557853361855,-0.03210677372983617,0.013392453919528638,-0.006375400422428901,0.014832516729571033,-0.06446426263436973,0.7393039440420645,0.5171430560782293,1.1081226761813712,-1.5112396102380994,0.8213552970860062,0.36445653874157163,-0.2294412628218523,1.3202306207410626
24,2,-6.345119163556168,-0.366481340010265,-0.38294456793263043,0.15397052956840912,0.15968550136072168,0.301959365606308,0.14790315631988651,-0.060200628696387065,0.15968550136072168,-0.38294456793263043,0.13455585071034507,0.06224494719346171,0.14825555777609656,0.3500181120878995,0.18707945352109306,0.4763598078731492,1.2290832044856927,-0.8028217851575334,0.9032854568637492,0.5620611363597869,1.0017237429903592,0.026759796541183434
25,2,-2.6034157515439738,-0.16078063331024728,-0.162140651714375,0.02327376682855637,0.023601543768772135,0.4232045114040375,0.015592074028322725,-0.017717790374777852,0.023601543768772135,-0.162140651714375,0.015022320600082746,0.01734498013098196,0.02294598988834061,0.15942061490611956,0.4565456107219386,0.49820618953167084,1.445427740510177,-0.46209991318079036,0.715955316528234,0.05000104328658249,-1.042601303838854,-1.31223857565592
26,2,-1.0414356032816259,0.31370557390604914,0.3046428136690447,0.09195061925983249,0.09240137873092508,0.2810966968536377,0.0832188067536784,0.03803754124352663,0.0914998597887399,0.3046428136690447,0.08581950170718194,-0.03424949515112375,0.09240137873092508,-0.3227683341430535,0.3659398149552607,0.0009278224265328709,1.4688705095963188,-1.4386809956795394,0.9984615102388481,0.13211381363710673,0.6625634389938244,0.08941932485230453
27,2,-2.763848311576949,-0.1187169612037221,-0.133370116298676,0.039132012385970597,0.0433415775704808,0.639276385307312,0.0157569950699732,-0.04037585234596101,0.0433415775704808,-0.133370116298676,0.004418165259622262,0.03464184080382357,0.03492244720146039,0.1040638061087682,0.8599970662433495,0.4418968050835655,1.1893016038384545,0.6766734656518207,0.755785244361746,0.48313043334175426,-2.7901646831590114,0.7050889636685707
28,2,-4.196325548375487,-0.1981778717959103,-0.20177463624530242,0.095761945777843,0.0992617744402685,0.3079659938812256,0.08835462623817214,-0.026566111437918715,0.09226211711541749,-0.19458110734651815,0.09300097764205174,0.03469463968184903,0.0992617744402685,0.20177463624530242,0.32943903139351394,0.6066109034804131,1.441177032706916,1.609471182227069,0.6770634690545806,0.08275607305458284,0.31922300571597884,-1.298044740122514
29,2,-0.8931366229044768,0.16721614425046422,0.16229027212127653,0.034641509149469146,0.03738017099381515,0.1943461000919342,0.030576688000440486,0.009102626933897809,0.03190284730512314,0.16229027212127653,0.03537441527881758,-0.012080063212111797,0.03738017099381515,-0.17214201637965187,0.1418435783218258,0.01784505389745572,0.507693442856702,0.36584747287307495,0.9275178766532644,0.269804440994734,1.1993961340211161,-0.24062238353666165
30,2,-1.6053553275493364,-0.005124749116520536,-0.007711072360669109,0.01975608212477136,0.020118250747363828,0.10665132105350494,-0.019387040328654938,0.0005162830862074058,0.019393913502178894,-0.0025384258723719633,-0.02001685611801941,0.0020172962807466274,0.020118250747363828,0.007711072360669109,0.06758491430011387,0.32259771563541706,1.1131475798986474,-1.2710791560050891,0.5753080173080106,0.20996979063885507,-0.899476547785274,-0.3898910715239432
31,2,-1.3363229965603798,0.056850842791575776,0.047586651038614404,0.019207314533675766,0.024204685010576266,0.23434780538082123,-0.0034603222423698547,0.013782187057054592,0.014209944056775264,0.047586651038614404,0.0014444907986475642,-0.024161544296543585,0.024204685010576266,-0.06611503454453715,0.357092715066921,0.2975707173217918,1.019502640976351,-0.363966389993962,0.6801428368391496,0.1752302155418174,-1.869815603606289,-0.48260496491517424
32,2,-1.3465985444541373,0.0628033454024552,0.05111679269866435,0.019256357634954955,0.025951711163264904,0.47708025574684143,0.009110851503112818,-0.008647034697246194,0.012561004106645006,0.05111679269866435,0.024287075063898603,-0.009144905529423633,0.025951711163264904,-0.07448989810624607,0.6951034379418978,0.44657730471143064,1.3213635770225192,-2.4941240807529406,0.4334216688294896,0.23514799046776852,2.057189858805862,0.3049290154873119
33,2,-3.624133889034496,-0.1937146859526807,-0.21425610129101827,0.057322096152814,0.06500206218607564,0.4821496307849884,0.057760394087977306,-0.029816186262565537,0.06500206218607564,-0.21425610129101827,0.04142055818794007,0.02736198900310498,0.049642130119552354,0.17317327061434318,0.6348331660370539,0.1273912057091304,0.6550451675323795,1.2597557982099872,0.96266203897195,0.49413359795579637,-0.6120747615861859,0.5281781454679426
34,2,-2.078733778584709,-0.04688699534323334,-0.06704754691759307,0.01599081135143991,0.028535117160136916,0.15687456727027893,-0.0007891490436023034,-0.0033549432548314576,0.003446505542742899,-0.026726443768873603,-0.0023166750078671902,0.028440919961398293,0.028535117160136916,0.06704754691759307,0.26661923667647575,0.0838197714243139,1.1677110722591433,-2.9243484950028424,0.6977233590642686,0.2789875817465164,2.4890921653941582,1.600873680535254
35,2,-2.2683975737950344,-0.09825582666534424,-0.10252319104077305,0.02157139685314749,0.025130292708966117,0.4723943769931793,0.006391477230971897,-0.01684040412177632,0.01801250099732886,-0.10252319104077305,0.0030519622234297388,0.02494428067163039,0.025130292708966117,0.09398846228991542,0.5344689474366623,0.30265618122516946,1.1221586018326424,-0.421468763089635,0.9381883639997239,0.17253147812742547,-0.39082560871782235,-0.3276714644566301
36,3,-0.5970140578784356,0.44611161250484516,0.4396630630922635,0.0798762675911914,0.08223053558093706,0.45438212156295776,0.07392038802108426,0.03602273194442776,0.08223053558093706,0.4525601619174268,0.07052431545285119,-0.03218666419673353,0.07752199960144573,-0.4396630630922635,0.45079987807392696,0.1578963168197785,1.0149382984548354,2.739454143651143,0.9523997023326981,0.3015359240563226,0.11369789852455714,0.2952292090692996
37,3,-2.6806268291770405,0.14440086126459006,0.10176599696567694,0.10840211161476875,0.12069325262883128,0.2006996124982834,0.09262598885976425,0.025646536950641938,0.09611097060070621,0.10176599696567694,0.11819180621647697,-0.02444500303566448,0.12069325262883128,-0.1870357255635032,0.35344235060497686,0.02820897127016922,0.9992260838803002,-1.0527592108006298,0.7350303183599007,0.4821434368370799,-0.053679057956093956,0.45154365991772094
38,3,-1.2636990589129786,0.02943760296984014,0.028334086330940773,0.012627056492943652,0.012996814950047699,0.09839705377817154,0.012207703364946726,0.001101514272656461,0.012257298035839607,0.028334086330940773,0.012841745945648256,-0.002001689264898516,0.012996814950047699,-0.03054111960873951,0.13604564273676817,0.25094523263030744,0.5085977836143463,-1.821735131057192,0.49067402458782416,0.2522865462008467,1.741744544599383,0.49278143295378163
39,3,-0.979462205880572,0.1465671396016876,0.14533524042802526,0.03594690783593821,0.036103181144879294,0.2040093094110489,-0.03605947746076384,-0.0017758868310318989,0.036103181144879294,0.14533524042802526,-0.035724976319723455,0.002166930271207969,0.03579063452699713,-0.14779903877534992,0.2542171991757429,0.20343699548420005,0.36465799867593274,-0.4158479478284618,0.6468030492093747,0.14892399557564467,-0.6810226840651232,1.0417916945460535
40,3,-5.7445994206620306,-0.40882077702038955,-0.4118826798129162,0.11314676104267463,0.1153438278624859,0.16191229224205017,0.09398498403637832,-0.058963187022315795,0.11094969422286335,-0.40575887422786283,0.09913679720213653,0.05895840963317475,0.1153438278624859,0.4118826798129162,0.07605606900987263,0.2448186621309597,0.907401091972463,2.642374221806886,0.7858927002238413,0.24761235196941273,-0.5762806048683,-1.4653673240028027
41,3,-0.9888031856336211,0.08990226358915529,0.08361304811540982,0.015301455590866812,0.01669637324649175,0.12625934183597565,0.012788277620968918,0.010734469482708077,0.01669637324649175,0.09619147906290075,0.013817380718922969,-0.0015721919134307919,0.013906537935241875,-0.08361304811540982,0.05030406200722501,0.1858726431972279,0.6915120391976984,-0.14648097548832428,0.7418834331192846,0.25481100119090283,1.8007491388058572,-0.2717492138051423
42,3,-2.06726272358419,-0.027819755138193493,-0.03051758573084218,0.03627019410480849,0.0380023355942953,0.2755414843559265,-0.01590319910958594,0.034514718146065,0.0380023355942953,-0.03051758573084218,-0.012801944554679803,-0.032077831816967196,0.03453805261532168,0.02512192454554481,0.45003851058151434,0.12277292302195232,1.2635918110433881,-0.42261521942214575,0.7522761770334707,0.36206984131145953,-0.9406981567325716,2.288618244153527
43,3,-3.3021670132744836,-0.17189247763001497,-0.1824712471290865,0.05268202564395831,0.056838817862460235,0.26991739869117737,0.026487841514162443,-0.050289615905498235,0.056838817862460235,-0.1824712471290865,0.020083454360299104,0.04417412296755662,0.04852523342545639,0.16131370813094348,0.11066271322329752,0.2784794826447884,0.9986388090240045,-2.462107773618415,0.9977844992600524,0.6906272270595892,1.9451170332805514,0.6120926107356288
44,3,-2.2865087178836676,-0.11694283846225886,-0.11746147880380138,0.019910982118168566,0.02079773869271183,0.4208914637565613,0.0175683298164824,-0.007298968762367801,0.019024225543625303,-0.11642419812071636,0.019066027674171256,0.008308581314403712,0.02079773869271183,0.11746147880380138,0.5337219482587903,0.0010875294075825847,1.4997543173487506,0.3682405762636378,0.9810361136418634,0.0997193274808868,-1.7666900442496358,-2.3562880293832817
45,3,-1.610375068884426,0.05932234353545133,0.05923861484713836,0.04213831859515357,0.04244336367068963,0.09968346357345581,0.03511040335584846,-0.022743842013977254,0.04183327351961751,0.05923861484713836,0.0350945742884193,0.023870692809322382,0.04244336367068963,-0.059406072223764296,0.05736432292530007,0.04940068504330933,0.5603633736874438,-2.6187477722831654,0.6476595533533624,0.14225514870913547,1.178075633911778,0.5534919984772433
