cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,command_planar_speed_m_s,body_planar_speed_m_s,vx_error_m_s,vy_error_m_s,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok,mean_gait_blend,std_gait_blend,final_gait_blend,mean_learned_gait_blend,std_learned_gait_blend,final_learned_gait_blend,mean_raw_gait_gate_action,std_raw_gait_gate_action,final_raw_gait_gate_action,mean_prior_component_l2,std_prior_component_l2,final_prior_component_l2,mean_residual_component_l2,std_residual_component_l2,final_residual_component_l2,mean_applied_action_l2,std_applied_action_l2,final_applied_action_l2,mean_desired_gait_blend,std_desired_gait_blend,final_desired_gait_blend,mean_gait_gate_error,std_gait_gate_error,final_gait_gate_error,mean_reward_component_tracking_cost,std_reward_component_tracking_cost,final_reward_component_tracking_cost,mean_reward_planar_component_deficit_penalty,std_reward_planar_component_deficit_penalty,final_reward_planar_component_deficit_penalty,mean_reward_axial_prior_preserve_penalty,std_reward_axial_prior_preserve_penalty,final_reward_axial_prior_preserve_penalty,mean_axial_prior_residual_cancellation,std_axial_prior_residual_cancellation,final_axial_prior_residual_cancellation,mean_axial_slide_activity_deficit,std_axial_slide_activity_deficit,final_axial_slide_activity_deficit
0.25,-0.15,0.0,0.04517041926143531,0.026372792441908724,0.06278725470908064,4.0,-11360.534427314818,False,0.291547594742265,0.05230574497545985,-0.2048295807385647,0.17637279244190873,0.2703007936712225,0.06278725470908064,0.025164625198017234,0.04585447193111224,True,False,0.480153155,0.0381767627,0.4509852884,0.4716473643,0.0545382324,0.4299789835,-0.0189017571,0.0363588216,-0.0466806777,0.9321532312,0.0507849876,0.9116145372,0.1608926661,0.0324377913,0.1893773824,0.9826411724,0.0543587474,0.9798531532,0.5,0.0,0.5,0.0372016561,0.0216194184,0.0490147116,7.5557750848,2.5271212065,9.0,1.7616550875,1.0876595182,0.8807001069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,-0.075,0.0,0.04985231901363672,-0.015744311780213554,0.04050144989747839,4.0,-11587.17347992347,False,0.26100766272276377,0.05227941339064524,-0.20014768098636326,0.05925568821978644,0.20873507321631307,0.04050144989747839,0.0522739562302331,0.0007553572066581325,True,True,0.4787812244,0.0407455833,0.4347940879,0.4696874634,0.0582079762,0.406848697,-0.0202083577,0.0388053174,-0.0621008687,1.0629185888,0.0583290737,1.0143972635,0.1489574291,0.028416253,0.1860004365,1.1080468509,0.0570447469,1.0865383148,0.5,0.0,0.5,0.0392898221,0.0238064882,0.0652059121,7.6406976236,2.5595742164,9.0,1.6765233597,1.0984803619,0.8154134032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.14011665945363302,-0.009093500826583374,-0.04682660221860491,4.0,-9523.88185983861,False,0.25,0.14041143120746416,-0.10988334054636698,-0.009093500826583374,0.11025896919031998,0.04682660221860491,0.14011665945363302,0.009093500826583374,True,True,0.4501032605,0.0441581775,0.4644345947,0.4287189436,0.0630831108,0.4491922781,-0.0475207043,0.0420554072,-0.0338718146,2.0382578313,0.1054014446,2.0475318432,0.065478927,0.0110745593,0.0695269033,2.0412724352,0.0999949866,2.0640308857,0.5,0.0,0.5,0.0559516935,0.0361806198,0.0355654053,8.5091767155,1.5023469664,9.0,0.8936683759,0.9078219958,0.0,8.37582e-05,0.0004669811,0.0,8.37582e-05,0.0004669811,0.0,0.0,0.0,0.0
0.25,0.075,0.0,0.061376094943504045,0.006726215565429883,0.04547679069267352,4.0,-12350.75790097985,False,0.26100766272276377,0.061743558419859915,-0.18862390505649596,-0.06827378443457012,0.20059981854373685,0.04547679069267352,0.060720400841706886,0.011193745037702757,True,True,0.4870720298,0.0392707967,0.4766286438,0.4815314711,0.0561011381,0.4666123483,-0.0123123526,0.0374007587,-0.0222584344,1.0639979243,0.0601626891,1.085505724,0.1469492669,0.0240238322,0.1638752818,1.1109063214,0.0543584072,1.1556501389,0.5,0.0,0.5,0.0351165108,0.0218210576,0.0233713562,7.8095394661,2.4182010826,9.0,1.7549941999,1.0763124957,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.15,0.0,0.05064090047631423,0.009160121760136202,0.046971801065999075,4.0,-11758.805849899747,False,0.291547594742265,0.05146269164853781,-0.19935909952368577,-0.1408398782398638,0.2440899872291252,0.046971801065999075,0.04813705767494186,0.01819978873810914,True,True,0.5012613764,0.0341986259,0.4767937114,0.5018019662,0.0488551798,0.4668481592,0.0012013108,0.0325701199,-0.0221012272,0.9347116613,0.0538921538,0.9500641227,0.1529320571,0.0269366781,0.1724614799,0.9838412365,0.0460610119,1.0124601126,0.5,0.0,0.5,0.0284549978,0.0190118433,0.0232062886,7.6023142137,2.5290238184,9.0,1.9479930692,1.015501072,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.5,0.09030278038130343,-0.03708900936365239,-0.5634471617764377,4.0,-3891.4261542610293,False,0.0,0.09762267544055027,0.09030278038130343,-0.03708900936365239,0.09762267544055027,0.06344716177643772,0.0,0.09762267544055027,False,True,0.8553906599,0.0290379867,0.8587281877,0.5077009428,0.0414828382,0.5124688395,0.0051339619,0.0276552255,0.0083125597,2.7145660496,0.0460896662,2.7556927204,0.0762221094,0.0111217318,0.0881727263,2.7103186095,0.0461042282,2.7468225956,0.85,0.0,0.85,0.019356388,0.0223068181,0.0087281877,1.8824060991,2.5006479999,1.0139356719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.25,0.09604308952393552,-0.043851756415274445,-0.588317455074681,4.0,-3099.027514164501,False,0.0,0.10558054549019558,0.09604308952393552,-0.043851756415274445,0.10558054549019558,0.33831745507468103,0.0,0.10558054549019558,False,True,0.8544876788,0.0292498674,0.8582239677,0.5064109698,0.0417855248,0.5117485253,0.0042739798,0.0278570165,0.0078323502,2.7145660496,0.0460896662,2.7556927204,0.0805752561,0.0113246973,0.0936659947,2.7090846133,0.0459463298,2.7456531525,0.85,0.0,0.85,0.0198542358,0.0219431839,0.0082239677,1.2811184249,2.7109327975,0.259685354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.08118290592933243,0.036403282234545045,0.5223720725614547,4.0,-3033.456773821391,False,0.0,0.08897113673871308,0.08118290592933243,0.036403282234545045,0.08897113673871308,0.2723720725614547,0.0,0.08897113673871308,False,True,0.7928912778,0.0255872997,0.8120360214,0.4184161112,0.0365532852,0.4457657449,-0.0543892592,0.0243688568,-0.0361561701,2.7145660496,0.0460896662,2.7556927204,0.0681175162,0.0102924044,0.0758246854,2.6979989219,0.0412639354,2.7358107567,0.85,0.0,0.85,0.0580839804,0.02328878,0.0379639786,1.2614341073,2.7207119225,0.3437484708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.08587102131107537,0.039694404053662244,0.5539853284105885,4.0,-3818.791857465591,False,0.0,0.0946016808211279,0.08587102131107537,0.039694404053662244,0.0946016808211279,0.05398532841058845,0.0,0.0946016808211279,False,True,0.7904583986,0.0235755221,0.8085637616,0.4149405694,0.0336793173,0.4408053737,-0.056706287,0.0224528782,-0.0394630842,2.7145660496,0.0460896662,2.7556927204,0.0686079342,0.0099978271,0.0760627836,2.6967835498,0.041521174,2.7348518372,0.85,0.0,0.85,0.0605040695,0.0209824953,0.0414362384,1.8395850497,2.4747291712,1.1724392616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.125,0.0,-0.25,-0.008566847108593845,-0.07672177827518835,-0.1400052211182199,4.0,-4074.379850104661,False,0.125,0.07719858891902873,0.11643315289140616,-0.07672177827518835,0.13943783688059969,0.10999477888178011,0.008566847108593845,0.07672177827518835,True,True,0.5089010835,0.0293079715,0.4974429472,0.5127158335,0.0418685307,0.4963470674,0.0084772223,0.0279123538,-0.0024352884,0.4860537663,0.015415179,0.4638417959,0.0402463116,0.0060446658,0.03464875,0.4809024873,0.0192342456,0.4486551881,0.5,0.0,0.5,0.0256457683,0.0167475685,0.0025570528,5.0380514998,3.643979979,2.0231484491,0.3259580456,0.1653878322,0.3734576006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
