trial,generation,direction,score,axial_term,lateral_penalty,yaw_penalty,axial_deficit_penalty,body_vx_m_s,body_vy_m_s,signed_axial_m_s,abs_lateral_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
54,4,reverse,-2.3350008198185095,-0.08850195555272776,0.5548445014331979,0.9294133047035102,1.2212548888818193,0.02212548888818194,0.04438756011465583,-0.02212548888818194,0.04438756011465583,0.18588266094070205,6.0,False,0.10540422797203064,-0.29786092767622396,0.002447449163400867,0.27911353775516,-0.04936407746018068,2.170205609842463,0.10902017584237363,1.315401119578007,2.6590131914349096,-3.00656982938041,0.3472881082962457,-0.014433520144939926
55,4,reverse,-2.5743788969954156,-0.15496206731883996,0.3419000435761229,1.1753941233832355,1.3874051682971,0.03874051682970999,-0.027352003486089835,-0.03874051682970999,0.027352003486089835,-0.23507882467664712,6.0,False,0.1684121936559677,-0.12826795877688046,0.4466006863993517,0.33233258389100606,2.997245637095155,1.2359543960217199,0.051850132292917434,1.4250293844028659,0.9714669523561295,-3.1295768292187027,-0.43344226186031254,0.003945855320471536
56,4,reverse,-1.7822302603171507,-0.08169520766346781,0.15424608847159055,0.3395051244629369,1.2042380191586695,0.020423801915866954,-0.012339687077727243,-0.020423801915866954,0.012339687077727243,-0.06790102489258738,6.0,False,0.12060830742120743,-0.2558566683690696,0.18066901878802746,0.11464126323199433,1.8167109485408819,1.7737175357022776,0.10693617823497531,1.4096800159274008,2.3017949473460835,-0.9073858637664509,0.17479411418488922,0.397938547051936
57,4,reverse,-1.9915365851918336,-0.07966626240316689,0.28382633227382875,0.6383291623570642,1.1991656560079171,0.019916565600791723,-0.0227061065819063,-0.019916565600791723,0.0227061065819063,-0.12766583247141283,6.0,False,0.056814827024936676,-0.165827817708888,0.1216231347680759,0.5289097599903027,1.3528698873233296,3.0239096880927248,0.10935942482157773,0.7252484928012363,1.6280352531349536,-2.1642157583038286,-0.24803873680451116,0.032308010958097266
58,4,reverse,-1.7709278899176486,-0.05380676780496247,0.20266167867933632,0.4939739848359459,1.134516919512406,0.013451691951240618,-0.016212934294346906,-0.013451691951240618,0.016212934294346906,-0.09879479696718918,6.0,False,0.0841217190027237,-0.1844153120728398,0.31572149410990336,0.8794957406367002,2.896383940070111,2.608033250566762,0.008806212266795416,1.3896789534853295,1.398336451446327,-2.1134097850732214,-0.17325052879852543,0.0038457032318395257
59,4,reverse,-2.312313746554,-0.10091527851402991,0.33622071690501415,1.0870603823147729,1.2522881962850747,0.025228819628507478,0.02689765735240113,-0.025228819628507478,0.02689765735240113,0.21741207646295457,6.0,False,0.046599723398685455,-0.004463293109799205,0.06866659077692502,0.08119646479212982,2.9751548867934154,0.6139300961357073,0.0227066133474094,1.350804580891962,2.695224974088875,-1.1024014522856858,0.18238646959638238,-0.36534117641897584
60,5,reverse,-1.8268459147639438,-0.0729006316844138,0.19587298572382905,0.44772189060237944,1.1822515792110344,0.01822515792110345,0.015669838857906324,-0.01822515792110345,0.015669838857906324,0.08954437812047589,6.0,False,0.3225548267364502,-0.5379091453515147,0.35812491135378566,0.5999431598730377,1.3743212481615137,-0.12072822265066518,0.005745511422106825,0.8726493957216288,2.8462895877541534,-2.7547851948678206,0.19384318264929934,0.06505311155424548
61,5,reverse,-3.519381015741296,-0.15282142628215453,0.7154449729448189,0.5336816038091828,1.3820535657053863,0.03820535657053863,-0.05723559783558551,-0.03820535657053863,0.05723559783558551,-0.10673632076183658,3.22,True,0.14496782422065735,-0.0458887391991919,0.7547410145315183,0.44677204496479,1.0866674979751743,3.1172441314165544,0.20255590257334177,1.3553762893118566,2.99999781077395,-2.098313066032336,0.05401138694189578,0.16063360496458778
62,5,reverse,-2.302262898780438,-0.09411745308458273,0.5487178193319124,0.8177272184833679,1.2352936327114568,0.023529363271145683,-0.043897425546552994,-0.023529363271145683,0.043897425546552994,-0.1635454436966736,6.0,False,0.05746277794241905,-0.20037862490653202,0.10352240256101494,0.08786819275943131,0.3019593777371883,0.48576562264586,0.09333951337890364,1.3504094294136308,2.918066224209449,-0.9853425334489474,-0.20582221838927478,0.08428747297364525
63,5,reverse,-1.3874287846910585,-0.02653747763312433,0.02641957691885232,0.1390378649244665,1.0663436940828108,0.006634369408281083,-0.0021135661535081856,-0.006634369408281083,0.0021135661535081856,-0.027807572984893298,6.0,False,0.07695549726486206,-0.2790937760797736,0.1470619849276903,0.13067283244676284,2.785776124113431,-2.4247596768380175,0.005933687475327383,0.8682095783914653,2.140515235281205,-1.805178918739439,0.02900104480348953,0.17083478965005994
64,5,reverse,-2.842162630584898,-0.19185548204166325,0.30939552780164375,1.4904579008787473,1.4796387051041582,0.04796387051041581,-0.0247516422241315,-0.04796387051041581,0.0247516422241315,-0.2980915801757495,6.0,False,0.14637769758701324,-0.2381123343532897,0.1357681952866714,0.050179618609463766,1.2081164582399175,1.7738336089506168,0.023981451031410434,1.0538647818590756,0.3590970026652789,-0.0512954030774595,-0.39574545545260387,0.2898143155021591
65,5,reverse,-1.3371297736104557,-0.024865527153985486,0.0011882358550529789,0.07948221446264281,1.0621638178849637,0.0062163817884963715,-9.505886840423831e-05,-0.0062163817884963715,9.505886840423831e-05,-0.01589644289252856,6.0,False,0.05641575902700424,-0.21486365388427986,0.11700177368734244,0.3105977692020453,2.2236992753451084,1.5460322027401867,0.007535911128757317,0.845841410747117,2.937911808341333,-2.644535760898389,0.07841959789348718,0.22599098892428926
66,5,reverse,-2.5804746938505425,-0.12036620204875297,0.669637355861027,1.0048924172137956,1.3009155051218824,0.03009155051218824,0.05357098846888216,-0.03009155051218824,0.05357098846888216,0.20097848344275912,6.0,False,0.5772008299827576,-0.6914083215408168,0.33247647737859864,0.26167221260264895,1.5996973697915946,1.6120279863206335,0.6110528045884384,1.4859383192196405,2.0966476838592545,-1.623261223644973,0.3649691932841179,-0.05629508808772865
67,5,reverse,-1.6400920220702782,-0.08746129689224359,0.04126561826359471,0.13857221757126004,1.218653242230609,0.021865324223060898,0.003301249461087577,-0.021865324223060898,0.003301249461087577,-0.027714443514252007,6.0,False,0.05333423614501953,-0.15442042700779546,0.22183776547036202,0.8366428252163225,2.8585154917544386,1.1425947928338127,0.0782344242185938,1.2441468606238875,0.8572684660739358,-2.153763274228079,0.043111735609586255,0.1882272764421079
68,5,reverse,-2.107536787708814,-0.1744588351377917,0.10081698765988262,0.3131580032892959,1.4361470878444793,0.043614708784447925,-0.00806535901279061,-0.043614708784447925,0.00806535901279061,-0.06263160065785918,6.0,False,0.1624651849269867,-0.17943563244004856,0.3154892393224845,0.742568738077442,1.1013420684012623,1.902820222444948,0.6278047425516345,0.8961679028478103,1.6211353757856983,-0.30763894011055726,0.11333180641757612,-0.06848933003136087
69,5,reverse,-2.420006658673917,-0.1334759425764622,0.6188212205592794,0.6226008412063966,1.3336898564411555,0.03336898564411555,0.04950569764474235,-0.03336898564411555,0.04950569764474235,0.12452016824127932,6.0,False,0.1849358230829239,-0.036342993905675525,0.3373966489178685,0.5795457292691012,2.8486609241309635,3.009488913068094,0.4721580308554245,1.4956127605917546,1.5808941711551938,-2.8057070290453114,0.46933734792815707,0.3165731098015574
70,5,reverse,-2.745453347051253,-0.18254723476248488,0.19937221204268488,1.507597949419486,1.4563680869062123,0.04563680869062122,-0.01594977696341479,-0.04563680869062122,0.01594977696341479,-0.3015195898838972,6.0,False,0.3626696467399597,-0.6703697214671968,0.006049545187138054,0.06033073932176612,-1.8070557984939641,0.4056506059475806,0.04858201434175744,0.26732526730905276,2.3281050089674684,-2.4207530108714805,-0.4461324272526686,0.30110513531128247
71,5,reverse,-1.2436169020877226,0.005641002071498105,0.09803441802274228,0.0021674638490228513,0.9858974948212548,-0.0014102505178745263,0.007842753441819382,0.0014102505178745263,0.007842753441819382,0.00043349276980457024,6.0,False,0.07415899634361267,-0.0007910941293194362,0.010319085447174336,0.08123928633999546,1.52751770396525,1.5159398740681578,0.5171706290688838,1.4753728072828536,2.2031062217863084,-2.8306017260126564,0.15172314048626512,0.10921688885135361
72,6,reverse,-3.224369185414305,-0.20897460645739638,1.0439679716236405,1.1242931837743269,1.522436516143491,0.052243651614349094,0.08351743772989124,-0.052243651614349094,0.08351743772989124,0.22485863675486537,6.0,False,0.19798226654529572,-0.30530047673870553,0.04656919817121322,0.09529142790357634,1.0966036164494266,0.04068288576896606,0.6900420018623893,1.047939805974651,-0.23103203038312836,-0.40408941319170655,0.27170440867284196,0.14032197867290674
73,6,reverse,-1.587971859556213,-0.03876256309807182,0.11820850772107827,0.34233859788816506,1.0969064077451796,0.009690640774517955,0.009456680617686262,-0.009690640774517955,0.009456680617686262,0.06846771957763302,6.0,False,0.10168540477752686,-0.2756072020079503,0.17262639356782228,0.4132495017464163,2.0178729313978483,2.444832452829483,0.015134202649042843,0.5463815111630682,2.9127777607545076,-3.1412343118916004,0.2133037335044733,0.18122921621572208
74,6,reverse,-2.1147926498214855,-0.08346659473239398,0.35259253347277275,0.778466419470194,1.2086664868309849,0.020866648683098496,0.02820740267782182,-0.020866648683098496,0.02820740267782182,0.1556932838940388,6.0,False,0.0715617686510086,-0.0350817365088113,0.3911195018553514,0.17026517023118454,1.9666146045732944,-1.2723508556701855,7.360343677735885e-06,1.1044268111073543,1.526944225117175,0.23169667262273208,0.26621144443920375,0.0013248061171649006
75,6,reverse,-1.4905763860289827,0.008904716463929067,0.2586073713172724,0.34931769119178535,0.9777382088401774,-0.0022261791159822668,-0.02068858970538179,0.0022261791159822668,0.02068858970538179,-0.06986353823835707,6.0,False,0.045374974608421326,-0.019902465657809842,0.4338042111274715,0.3270843356685433,-0.38168233275420516,2.0629010002700614,0.0842311509297281,1.4972361853852567,2.7581881067196115,-2.274440127062576,0.099158569176659,0.3197479423909909
76,6,reverse,-2.2241056532648016,-0.14220372618533142,0.4106001383140306,0.4163868149716591,1.3555093154633284,0.035550931546332855,-0.032848011065122446,-0.035550931546332855,0.032848011065122446,-0.08327736299433182,6.0,False,0.0513295941054821,-0.002107263964183481,0.4906052021033255,0.28617569817301386,0.04781632998881857,2.8104621010402226,0.16918037955514675,0.6582391553528265,0.7974425707419703,-0.15374085942300253,0.23906969470391415,0.11691239970097689
77,6,reverse,-3.193862016805604,-0.1759063255646828,0.6081190793885315,1.981836195055456,1.4397658139117069,0.0439765813911707,-0.04864952635108252,-0.0439765813911707,0.04864952635108252,-0.3963672390110912,6.0,False,0.15665125846862793,-0.006185783413332091,0.34489497000599345,0.07395576413742602,0.7737045148210919,0.050936154387816845,0.4373175000688473,1.3295281658644786,2.89777886543685,-2.7139417854800927,-0.4033530223775733,0.3707888605218942
78,6,reverse,-1.9866527998119339,-0.14061922723260903,0.007792241883663146,0.4786987492676734,1.3515480680815224,0.03515480680815226,0.0006233793506930517,-0.03515480680815226,0.0006233793506930517,0.09573974985353469,6.0,False,0.18482482433319092,-0.08511482698688433,0.3371972115650955,0.5474057173420103,1.1535573782474433,-1.0605790548854168,0.09548529994641775,1.4674999396113955,0.7034446187322674,-1.1362092234058139,0.4845924046432607,0.3547078783592411
79,6,reverse,-1.2862812954307592,-0.015340928866409094,0.018375067531540522,0.022953971389642426,1.0383523221660227,0.0038352322166022735,0.0014700054025232419,-0.0038352322166022735,0.0014700054025232419,-0.004590794277928485,6.0,False,0.1322249472141266,-0.3320345811232117,0.22244641949737687,0.059725000409241,2.527791530373361,2.0542265711009575,0.012133626145048584,0.3514974516082559,-0.4232676080215487,-3.1074337736104924,0.09091355531871803,0.1946458235270897
80,6,reverse,-1.6294027150415473,-0.04135730019682978,0.16777797952488605,0.33958472580063087,1.1033932504920745,0.010339325049207445,0.013422238361990883,-0.010339325049207445,0.013422238361990883,0.06791694516012618,6.0,False,0.10523504763841629,-0.4027120867977305,0.0018732646752584517,0.6916324769098471,1.2243220516179587,0.3631674668222815,0.016843616849886712,1.302426248562791,-0.34164043160132174,-3.0000945465767135,0.17510090257903432,0.09927770657518276
81,6,reverse,-1.7622779880771067,-0.04527963104174246,0.30031987502699403,0.406951082201931,1.113199077604356,0.011319907760435614,-0.024025590002159522,-0.011319907760435614,0.024025590002159522,-0.0813902164403862,6.0,False,0.14117790758609772,-0.14039078116280646,0.010019083022967352,0.05016516024647566,1.7158950660703063,-0.9825187979392718,0.5683152209962082,0.8302368847548454,1.856523693986519,-2.9656357739105554,-0.3566046633148095,0.011203222483727515
82,6,reverse,-1.326961729293215,-0.023061319598345283,0.03821004879342261,0.01964809755012009,1.0576532989958631,0.005765329899586321,0.0030568039034738087,-0.005765329899586321,0.0030568039034738087,0.003929619510024018,6.0,False,0.05191376432776451,-0.0472260726603656,0.07085990152755675,0.23165553184916604,1.9311910994847796,-1.2506435985117301,0.022664567796144792,0.8150763894628654,2.295533000009584,-3.104418787923917,0.19835502842984143,0.36421001446316836
83,6,reverse,-1.6171852027324323,-0.03915990792551977,0.17977127523774725,0.3181697160801811,1.0978997698137993,0.009789976981379943,-0.01438170201901978,-0.009789976981379943,0.01438170201901978,-0.06363394321603622,6.0,False,0.025893494486808777,-0.1234498192129937,0.106275551973976,0.27823473951919353,-2.178560545711979,-1.4798030314120478,0.07188192856384926,1.3807597213847633,1.6980431250755608,-0.13887659312343192,-0.012426904854046128,0.1860695249152463
84,7,reverse,-1.8835865100931724,-0.06605213158552921,0.26784586684569767,0.5416618930936612,1.165130328963823,0.016513032896382302,0.021427669347655814,-0.016513032896382302,0.021427669347655814,0.10833237861873224,6.0,False,0.07651592046022415,-0.18215902232591208,0.020450581917630998,0.5377374329903506,1.3083444608078416,2.0446837627423715,1.6092194948658112e-05,0.8230978441776665,1.958359743931049,-3.106860895497776,0.3157068592329685,0.22054807494103001
85,7,reverse,-1.7443945453235208,-0.10040067169242482,0.057070060038673764,0.2254583501998242,1.251001679231062,0.025100167923106206,-0.004565604803093901,-0.025100167923106206,0.004565604803093901,-0.04509167003996484,6.0,False,0.21200309693813324,-0.37611405991165625,0.2930533336224261,0.754671731457321,2.5870131069213507,-0.8344685781601062,0.2570577522850924,0.8253795399062632,1.6093935036299545,-3.140912025647634,0.17293559945710746,0.319433451856987
86,7,reverse,-1.941193023103975,-0.08564434847937906,0.2338415998946342,0.5443005792360197,1.2141108711984476,0.021411087119844765,0.018707327991570738,-0.021411087119844765,0.018707327991570738,0.10886011584720394,6.0,False,0.08416642993688583,-7.068669950482942e-07,0.2132086834404202,0.3327106550792778,-0.4643510523303296,3.101897344698318,0.08876019228623852,0.16467109314972128,1.394759351724188,-1.1935351704544856,0.35341189163514375,0.33698482617126757
87,7,reverse,-2.5327424026216345,-0.11966324107955112,0.5648018736380744,1.0781724369440315,1.2991581026988779,0.02991581026988778,0.04518414989104596,-0.02991581026988778,0.04518414989104596,0.2156344873888063,6.0,False,0.08953119069337845,-0.09686271641931399,0.12391737268103642,0.22434963153916332,0.8572612931561627,3.141532623401674,0.1414433297649615,0.4620090826562947,2.6559071629730395,-1.3638169377238623,0.37420803450266527,0.0947487573544058
88,7,reverse,-2.783745059750013,-0.1815735574484515,0.6150468204782982,1.0019371272887256,1.4539338936211288,0.045393389362112874,0.04920374563826385,-0.045393389362112874,0.04920374563826385,-0.20038742545774513,6.0,False,0.33993446826934814,-0.6223816714089123,0.341709896616037,0.06382686829273923,-0.19402257369815956,3.121155380721013,0.41124941645476976,1.1280831961186648,0.7203773582250976,-0.5856704039129856,0.10058743530900416,0.37613065166058435
89,7,reverse,-1.5312943673196233,-0.03517820378493244,0.11076716791823549,0.26051319908039033,1.087945509462331,0.00879455094623311,-0.008861373433458839,-0.00879455094623311,0.008861373433458839,-0.052102639816078065,6.0,False,0.06759767234325409,-0.15140463621819567,0.3205918678164229,0.32284185988524755,1.6908487043389826,3.0919908002418,0.03985093691730641,0.8272185624333259,-2.102128076765094,-2.8317502421731056,-0.040519126545796924,0.11543271579409953
90,7,reverse,-1.7033625332724769,-0.03954006304552369,0.19258261609509614,0.48724682643002004,1.0988501576138092,0.009885015761380922,-0.015406609287607691,-0.009885015761380922,0.015406609287607691,-0.09744936528600401,6.0,False,0.03812543675303459,-0.008253498143567461,0.31268546261896396,0.32958995700233346,2.380032746788249,0.5335845983971113,0.005920901252063314,1.072236147431825,2.860074283602552,-2.8497711130066774,-0.16450314451460724,0.009359945402937442
91,7,reverse,-1.8523397574797074,-0.029134570455384937,0.4775870895279462,0.49364212239473737,1.0728364261384622,0.007283642613846234,0.0382069671622357,-0.007283642613846234,0.0382069671622357,0.09872842447894747,6.0,False,0.16154561936855316,-0.083168623702492,0.3202547699920802,0.3778991198851937,2.2140662646952656,2.9133579374870306,0.28573384290725856,1.0821175355758936,2.0338573752088376,-2.604062919861631,0.4193583394324769,0.34698592131581696
92,7,reverse,-1.2088360696781082,0.060300366926240044,0.3090191352561037,0.10270001299813702,0.8492490826843999,-0.015075091731560011,0.024721530820488294,0.015075091731560011,0.024721530820488294,-0.020540002599627405,6.0,False,0.1480046808719635,-0.2250455752037851,0.08682720709334077,0.168645581569097,0.9297705293776435,-1.2480584611670407,0.42085089048514956,1.0459510484581238,2.68485410917498,-0.791192171515259,0.2819997073657394,0.390782825772063
93,7,reverse,-1.6571840723296312,-0.024494991340709843,0.2540303095838451,0.4292138382509277,1.0612374783517746,0.006123747835177461,-0.02032242476670761,-0.006123747835177461,0.02032242476670761,-0.08584276765018554,6.0,False,0.04690892621874809,-0.19740790383386952,0.027793877608584806,0.49499704880735856,-1.5223197620152225,1.4826810992872117,0.23875388316948945,0.41323006842094717,2.457793708669441,-2.978679292625358,-0.07845019128813191,0.1010296124104787
94,7,reverse,-1.9314741884608595,-0.07737074575837621,0.2808030873414727,0.525709955717261,1.1934268643959405,0.019342686439594053,0.022464246987317815,-0.019342686439594053,0.022464246987317815,0.1051419911434522,6.0,False,0.14498592913150787,-0.39073149437185306,0.0026702237257456205,0.20098581807922938,2.352116437756048,1.2620132998202518,0.0010494767150080193,0.8968014890764193,1.7397926774068537,-3.134411470743567,0.3243865120274031,0.24122133387461708
95,7,reverse,-1.5721736856752728,-0.06787078816095916,0.05507871216068166,0.1421045237083581,1.169676970402398,0.01696769704023979,0.004406296972854533,-0.01696769704023979,0.004406296972854533,-0.02842090474167162,6.0,False,0.0471167229115963,-0.15900896005355525,0.006784459479296996,0.37965955859760575,1.7629685306711007,1.3561044554938153,0.07466433747370482,0.30627508687575555,1.2562952154344433,-2.932786158414831,0.11392372427781006,0.33220233378177866
96,8,reverse,-2.149107225664392,-0.08409731878488268,0.46316934651662145,0.6883819055988497,1.2102432969622068,0.02102432969622067,0.03705354772132972,-0.02102432969622067,0.03705354772132972,0.13767638111976996,6.0,False,0.09430088847875595,-0.14681241253501132,0.10513733019283361,0.054102381595549656,2.9993613698427852,-1.6750837872325695,0.205930180448061,0.15226093242058292,2.991214493763793,-1.9121598448360724,0.33673508973972177,0.1332941935253329
97,8,reverse,-1.8192141023777955,-0.06977727315940792,0.2038745563186995,0.45563313321562493,1.1744431828985198,0.01744431828985198,0.01630996450549596,-0.01744431828985198,0.01630996450549596,0.09112662664312499,6.0,False,0.1275819092988968,-0.09325830586408579,0.19877909589939008,0.8325097033136075,1.2116640192141812,1.4503224483189703,0.013815932322389257,1.2598204958245443,1.2920387441620003,-1.1226074176020018,0.3934843709989272,0.3919426570660396
98,8,reverse,-1.3981301443003946,-0.03716484339941603,0.007575413091062223,0.09386307115680632,1.09291210849854,0.009291210849854008,0.0006060330472849779,-0.009291210849854008,0.0006060330472849779,-0.018772614231361267,6.0,False,0.11541850864887238,-0.2040803969491387,0.3241033797754338,0.1392065399930008,2.065274160263634,1.1595902250908505,0.001873300356431896,1.3095655315973596,1.8201106626628603,-2.252343529643306,0.13342470784877403,0.33546489550457426
99,8,reverse,-1.015706101350919,0.08202226702199833,0.1427272134828655,0.11158364287894776,0.7949443324450042,-0.020505566755499582,0.011418177078629238,0.020505566755499582,0.011418177078629238,-0.022316728575789552,6.0,False,0.040492068976163864,-0.026161475014908064,0.19852427869681005,0.201586939488272,0.7323132107674439,0.6811316049738743,0.29734947928389593,0.6974820484202304,-0.06988165694706794,-1.2727965559921155,-0.22261043114869872,-0.04699136564451417
100,8,reverse,-3.2460589399974604,-0.3025557699955292,0.25413294826710736,1.4728189158780083,1.7563894249888228,0.0756389424988823,-0.02033063586136859,-0.0756389424988823,0.02033063586136859,-0.29456378317560167,6.0,False,0.3940465748310089,-0.4469260155626503,0.4628396603665652,0.32658238057463745,0.7762988555203707,-2.703855857804597,0.5486812783748458,0.08658563534691702,0.2216962812765444,-1.4036381914629412,0.10394325386794656,0.3866390933561348
101,8,reverse,-1.595904416103829,-0.0258386854217854,0.13119705739127113,0.45946250741970485,1.0645967135544636,0.00645967135544635,-0.010495764591301691,-0.00645967135544635,0.010495764591301691,-0.09189250148394097,6.0,False,0.02567293867468834,-0.058271980110943034,0.0985348267605673,0.25234999201956315,2.5301907671081016,2.8428157835230277,0.004100979144720487,0.864280016233809,2.9828366225819414,-2.4204890570226723,-0.026570641222240732,0.2848717834934129
102,8,reverse,-2.691822981468379,-0.159327911435356,0.4766319140203254,1.2066980432578693,1.3983197785883899,0.039831977858839,-0.03813055312162603,-0.039831977858839,0.03813055312162603,-0.2413396086515739,6.0,False,0.08432360738515854,-0.16986299458670084,0.024538770531929717,0.35587211147469777,2.5212158661643036,-0.3932186763445502,0.024622823656081375,1.48551291770697,2.7575410946751147,2.346318346797573,-0.37778913519140844,0.06108760019779885
103,8,reverse,-1.5680710096768566,-0.03820648628133103,0.12888726753694044,0.2896201861618534,1.0955162157033276,0.009551621570332758,0.010310981402955235,-0.009551621570332758,0.010310981402955235,0.05792403723237068,6.0,False,0.05696284398436546,-0.10263444217572826,0.20952736613502065,0.07001557973822511,2.2348940096595715,0.9156147968814627,0.005381669099617929,0.5444744044544542,2.9679735517610677,-2.6535077774650238,0.20460698771986885,0.1852988003717153
104,8,reverse,-3.6322610901081602,-0.25413163213703666,1.038989330844638,1.6364859371090297,1.6353290803425917,0.06353290803425916,0.08311914646757106,-0.06353290803425916,0.08311914646757106,0.32729718742180597,6.0,False,0.19864124059677124,-0.26479257247621624,0.15805087034296006,0.3332568817767868,-0.6649139208863146,1.0930746705047998,0.3582886365814537,1.1743353673010886,2.9993313983507965,-1.018898833112197,0.48830947205249997,0.06120389029462281
105,8,reverse,-1.5809781746557792,-0.02484929133855535,0.09994615066313593,0.47993319439512644,1.0621232283463884,0.006212322834638837,-0.007995692053050875,-0.006212322834638837,0.007995692053050875,-0.0959866388790253,6.0,False,0.032303694635629654,-0.03073406415293234,0.022692234002814275,0.9698278970848172,1.574846268701716,2.2057868499071596,0.014732849155917067,1.075395711225147,2.643914769405879,1.1520869188913085,0.005677299776443601,0.3707396553099426
106,8,reverse,-1.612734907734124,-0.04624706798303877,0.15766634377470476,0.2734424135536558,1.115617669957597,0.011561766995759693,0.012613307501976381,-0.011561766995759693,0.012613307501976381,0.05468848271073116,6.0,False,0.11072131246328354,-0.3134279872363719,0.002582976583327124,0.10837416935293595,1.7246515718825508,-2.0635291290470708,0.02805210202040219,0.9158404166128036,1.1431466249518376,-2.6959940622065623,0.2616440485860929,0.3359327265402884
107,8,reverse,-1.7780549081695716,-0.09060071469349736,0.078226760640261,0.3596693296425979,1.2265017867337433,0.02265017867337434,-0.006258140851220881,-0.02265017867337434,0.006258140851220881,-0.07193386592851958,6.0,False,0.1476728320121765,-0.20797578085110613,0.11902373864763435,0.7241391962966767,2.217577082073193,-0.46103178270765355,0.5926662087342575,1.043263618959751,2.1111520573510703,-1.42917801561801,0.18028379135207095,0.2293950787753628
108,9,reverse,-2.014765651244262,-0.13071604840346437,0.19946724740980445,0.35669127951891105,1.326790121008661,0.032679012100866094,-0.015957379792784356,-0.032679012100866094,0.015957379792784356,-0.07133825590378222,6.0,False,0.08683355152606964,-0.25120777246267634,0.09308688357518982,0.05838762460809653,2.029576318233808,2.705887722165044,0.2557445718661484,1.296340991064206,1.1085985417330377,-1.3362812082399775,-0.15355385239790637,0.24803495484623117
109,9,reverse,-1.7801167222666232,-0.08679505499304714,0.14754348192612946,0.2997732156640727,1.2169876374826178,0.021698763748261785,-0.011803478554090356,-0.021698763748261785,0.011803478554090356,-0.059954643132814546,6.0,False,0.10676459968090057,-0.0002263871175538501,0.685503778873226,0.16481586067594073,2.948129903599302,-0.019924950358244153,0.2563091375710142,0.12432967554857906,0.5800026412864336,-3.121125366482605,0.21369015736064056,0.18337487149213993
110,9,reverse,-3.9992595500727113,-0.3769248036017557,0.3057299020164361,2.4187542804126183,1.9423120090043893,0.09423120090043892,-0.024458392161314887,-0.09423120090043892,0.024458392161314887,-0.48375085608252366,6.0,False,0.2198236584663391,-0.21640219970643315,0.09302868523927035,0.42785003343327943,0.8126658773571522,0.4764406248834745,0.5456512755120351,0.35743176511409563,-1.0514652447135826,-1.3420232597444144,-0.25542496525139646,0.3945716003499543
111,9,reverse,-0.9131700904658778,0.2346718261413587,0.5900977557175915,0.5934787285890356,0.4133204346466033,-0.058667956535339676,-0.04720782045740732,0.058667956535339676,0.04720782045740732,-0.11869574571780712,6.0,False,0.06142129749059677,-0.13232054548832484,0.042324314082602156,0.45659554696856824,2.8611803078362756,-0.013337653540209882,0.3290455331189774,0.5948777316588264,-0.6214218048095699,-3.0297928727599115,-0.03952793038291896,0.18764619425182205
112,9,reverse,-3.192464967338249,-0.3489774393210557,0.10728379475299485,1.1637124268724963,1.8724435983026393,0.08724435983026392,0.008582703580239588,-0.08724435983026392,0.008582703580239588,-0.2327424853744993,6.0,False,0.15750756859779358,-0.2095934932450645,0.17794158951683378,0.12079928212200466,2.1397598683311774,1.475459037132869,0.3967538235102043,1.2881714764805774,0.7367810555147667,-0.4821548735141614,0.354022168765175,0.21012536160416173
113,9,reverse,-1.2978595304607417,0.06238321757080997,0.33813868976174166,0.27932851256026364,0.844041956072975,-0.015595804392702493,-0.027051095180939334,0.015595804392702493,0.027051095180939334,-0.05586570251205273,6.0,False,0.09522108733654022,-8.95334217321242e-06,0.07517550648172591,0.1570801196702185,2.2265354114407936,-0.9845989991834889,0.5892738230572674,0.4422134926755314,2.179937954363578,-1.696209367940386,-0.03827140734187667,0.2844034366175622
114,9,reverse,-0.9833196432092142,0.07997218582007858,0.044281649393249085,0.16299952471082438,0.8000695354498035,-0.019993046455019644,-0.0035425319514599267,0.019993046455019644,0.0035425319514599267,-0.03259990494216488,6.0,False,0.05377641320228577,-0.04268806734385211,0.21551081532432137,0.05467157535391345,1.2304671134012128,-0.05262643063396677,0.23756978932415385,0.1144256420705628,-0.6232707864151639,-3.0199688853683355,0.04274203458688097,0.22114002241427988
115,9,reverse,-2.012302123948586,-0.017627645643661084,0.7073678334231399,0.6194267326313566,1.0440691141091527,0.004406911410915271,-0.056589426673851195,-0.004406911410915271,0.056589426673851195,-0.12388534652627133,6.0,False,0.1630209982395172,-0.1713116380941978,0.2611998862085606,0.4008240641406229,2.2213010160139293,3.080891663095742,0.5059354939311531,0.615947396220628,2.9392883082111103,-2.366182748497809,-0.053355002593577006,0.38763140979276844
116,9,reverse,-1.9610283773811055,-0.052326750760805875,0.46468381488722976,0.5378324445009105,1.1308168769020148,0.013081687690201469,-0.03717470519097838,-0.013081687690201469,0.03717470519097838,-0.1075664889001821,6.0,False,0.38261473178863525,-0.8158037754880431,0.005269134527043826,1.1386755544415919,1.4371059974396694,2.3318359727202163,0.19468419044025537,0.8137513620622182,2.8519451037657104,-2.1193588142985806,-0.13360405031786737,0.06963089092445829
