trial,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
20,reverse_right,-0.25,-0.15,0.07643133962171315,-0.055648024118447416,-0.36449699491449356,3.0,False,0.6937599778175354,-3.603968018488618,0.3397936356672669,-0.0369086608214821,-0.07643133962171315,0.055648024118447416,1.9553917452714145,0.0,1.8224849745724676,-0.7443301591477712,0.3691458104173718,0.8823331283407515,-2.497224001053396,-1.5674828845468833,0.9568528675042607,1.3865948695016903,2.325220340724436,-2.2659602541474886,-0.521733101331989,-0.5647409185933302
21,reverse_right,-0.25,-0.15,0.11894330002341164,-0.035044852448230523,-0.543648072216549,3.0,False,0.37793928384780884,-4.644522740630621,0.38643737472042505,-0.08396261049678161,-0.11894330002341164,0.035044852448230523,2.4867912502926455,0.0,2.718240361082745,-0.34245201848209406,0.29456775639703725,1.2953363767868449,2.805446360082718,2.3369359369994047,0.5829225119934277,1.1951790886260427,-0.06439239820379772,-2.5329881779988757,-0.6167448992491487,-0.43130890575449576
22,reverse_right,-0.25,-0.15,0.1590699944473131,0.06757636398379945,0.8863628674545095,3.0,False,0.5759422779083252,-8.504928550945923,0.46333328665393286,-0.17116914736859506,-0.1590699944473131,-0.06757636398379945,2.9883749305914136,3.2525454661266484,4.431814337272548,-0.36807952665909294,0.7394523676600868,0.33131803508434815,2.318542584670543,0.8106997054026945,0.3002873102929857,1.281388344620474,-1.7673932475464955,3.1330931785077247,0.6833796415458964,-0.5911537431978047
23,reverse_right,-0.25,-0.15,0.05470616717935247,-0.0686469285813112,-0.25436721158424813,3.0,False,0.6951925754547119,-3.0296623409906784,0.31537940729601505,-0.011591597970921345,-0.05470616717935247,0.0686469285813112,1.6838270897419059,0.0,1.2718360579212407,-0.6681691763875255,0.6189538585193043,0.15994099580907722,1.0409089055717384,-1.0652199516991034,0.9815622726818327,0.2378083703799913,2.819472369252024,-0.7732656786460828,-0.057665560957171014,0.5995651523265335
24,reverse_right,-0.25,-0.15,0.04545627464541727,-0.09813539871047194,-0.4737472690492051,3.0,False,0.3975268304347992,-3.181393002220759,0.2999739106893631,0.011511812156033974,-0.04545627464541727,0.09813539871047194,1.568203433067716,0.0,2.3687363452460253,-0.2967509021171978,0.8204859737489892,0.6176205778482533,2.191824151294454,2.514488045755998,0.9973015602277854,0.2250806544171649,-0.32284308070962897,-3.0341389383968957,0.2339665687380722,-0.2957653310911264
25,reverse_right,-0.25,-0.15,0.095673479913629,-0.048570300399088884,-0.37923678898549057,3.0,False,0.243276908993721,-3.9459008456495415,0.36024732986759134,-0.057050118809066935,-0.095673479913629,0.048570300399088884,2.1959184989203626,0.0,1.8961839449274527,-0.013038179587258947,0.3754206102453007,0.6787350519267424,2.0714693001963056,-1.987977084795317,0.9583851775092288,1.127436834759938,1.4003880231071735,-0.27328761032746884,-0.3389326781658263,0.186113781859936
26,reverse_right,-0.25,-0.15,0.1030614930778882,-0.05245269569125539,-0.36572819336087675,3.0,False,0.7303193807601929,-4.037429918532918,0.36628935893947356,-0.06138781193377888,-0.1030614930778882,0.05245269569125539,2.2882686634736027,0.0,1.8286409668043837,-0.8020396488890023,0.7698731159002135,1.2328300635719596,1.76928136651971,-0.6166747711633702,0.816590602528926,0.6898487710058278,-1.2284619709346398,-2.097789865534393,-0.6284500809790985,-0.45419148430128764
27,reverse_right,-0.25,-0.15,0.1454015582366377,0.10402231880595153,0.733910573359354,3.0,False,0.5918177962303162,-9.021821680883257,0.46996779752182344,-0.1781998490708884,-0.1454015582366377,-0.10402231880595153,2.8175194779579713,4.4674106268650515,3.6695528667967694,-0.525526599452674,0.6517213769660175,0.9765385926891771,-0.192797107856701,0.17710282484499107,0.8337983869841593,1.2237550481831965,2.583163633039888,2.3142218608144454,0.6032019398487789,0.10286351585666231
28,reverse_right,-0.25,-0.15,0.013073641494899426,-0.044427011434048265,-0.14575624757883002,3.0,False,0.1410403698682785,-2.247693534040731,0.2834667471929176,0.011646953713969791,-0.013073641494899426,0.044427011434048265,1.1634205186862427,0.0,0.7287812378941501,-0.04678634878053256,0.002325645386761721,0.5882804603614777,-2.9582902873913572,-1.1861828107727794,0.4124508938965281,0.8476019137835907,-2.7732045520151276,-1.0710425284541545,-0.34609431760688625,-0.516990583213277
29,reverse_right,-0.25,-0.15,-0.01372318898043341,0.08391927461065013,0.25178363955813793,3.0,False,0.5334485173225403,-5.222568547613774,0.33248301980695005,-0.0314085731167985,0.01372318898043341,-0.08391927461065013,0.8284601377445824,3.797309153688338,1.2589181977906896,-0.7388661303111224,0.3709403379036532,0.6351823734906187,0.4373768994004825,-2.163246428839457,0.7509858337636822,1.4307859079805845,-1.1691497456895001,-1.298289323285017,0.11014543513642383,-0.10886333634907286
30,reverse_right,-0.25,-0.15,0.09946323484619057,0.08531928756321205,0.547823872421629,3.0,False,0.36493349075317383,-7.476519031251818,0.4213071558951039,-0.129185431556467,-0.09946323484619057,-0.08531928756321205,2.243290435577382,3.8439762521070686,2.739119362108145,-0.04418192776715857,0.8625863767981866,1.1488209447914464,0.5123077184689313,1.9740993530079045,0.34695769353972794,1.1166935111174312,-2.1532129434723406,-0.0008038045585125886,0.560856054612207,0.17949559642209556
31,reverse_right,-0.25,-0.15,0.07142148687728737,-0.03402445572387381,-0.1612192640979956,3.0,False,0.670887291431427,-3.235556304149836,0.3417046957484634,-0.04373798169048035,-0.07142148687728737,0.03402445572387381,1.892768585966092,0.0,0.806096320489978,-0.629936451303307,0.5180252907294056,0.14111542477251138,0.9754437147266302,0.5676139989318809,0.5342650793073332,0.16818987327250023,-1.0320600528108663,1.01771367981193,-0.6504611902283174,-0.4529603671041167
32,reverse_right,-0.25,-0.15,0.17952611563316556,-0.07353574533834219,-0.9883966466136083,3.0,False,0.7051180005073547,-6.283430302239615,0.4362791150764363,-0.1161085452873151,-0.17952611563316556,0.07353574533834219,3.24407644541457,0.0,4.941983233068041,-0.7336955823409104,0.7204082013960814,0.9556361513453477,0.2771510459445188,-2.872052860800134,0.85745390468435,1.2800119861162733,-0.9159525582354409,-2.647345965000306,-0.6715262302251815,-0.43412712743712384
33,reverse_right,-0.25,-0.15,0.017108387466313598,-0.021471245061386233,-0.1297179281087256,3.0,False,0.38997796177864075,-2.566839628741704,0.2964228930108546,-0.0036234567748856116,-0.017108387466313598,0.021471245061386233,1.21385484332892,0.28429183128712554,0.6485896405436279,-0.2507785993553967,0.9495628634054981,1.0365263575429822,2.790542075493608,-0.9643196730639101,0.23840976114163326,1.3769578499679729,-1.5250691007191985,-1.1433909949411825,0.148975364470335,0.5499022005104643
34,reverse_right,-0.25,-0.15,0.06880336611994664,-0.01612213293520973,-0.2412205718334913,3.0,False,0.6628761887550354,-3.7176407944064787,0.345772858303289,-0.05070363074946065,-0.06880336611994664,0.01612213293520973,1.860042076499333,0.46259556882634234,1.2061028591674565,-0.7136576559465457,0.5156723135149859,0.720062495339097,-2.31305958061174,2.924667861796543,0.7069151231784585,0.1669826071079713,-2.1391090832930546,0.5388594087326406,-0.6825342918419786,-0.08609264719210441
35,reverse_right,-0.25,-0.15,0.19913119913550562,-0.0189977783887396,0.7985794827658598,3.0,False,0.6473824381828308,-6.667608380899255,0.4678465732523676,-0.16097931820379266,-0.19913119913550562,0.0189977783887396,3.48913998919382,0.36674072037534666,3.9928974138292985,-0.738412376092964,0.2370585902900928,0.9234390320143334,-1.1812433155351498,-0.36772447985856704,0.9310484189105291,0.5047119006660991,-0.5443204425400809,-2.693026317073349,-0.38132272900523384,-0.14228749871434354
36,reverse_right,-0.25,-0.15,0.15898357784403896,0.13180416632391878,0.431438475146033,3.0,False,0.6533524990081787,-9.464270923991467,0.49667006664749785,-0.20413997742705295,-0.15898357784403896,-0.13180416632391878,2.987294723050487,5.3934722107972926,2.157192375730165,-0.5426255385593051,0.6498284445285601,0.4993520598450011,-0.6909405066491336,-2.0484244104316094,0.4343135887576769,1.0912573174410303,0.11015670416308065,-2.551070105949939,0.6656062448064219,0.5744142912708716
37,reverse_right,-0.25,-0.15,0.050938005349954185,-0.04763645684588543,-0.13677686184620144,3.0,False,0.6367467641830444,-2.826416022806898,0.3178710084783973,-0.01917022438667885,-0.050938005349954185,0.04763645684588543,1.6367250668744275,0.0,0.6838843092310072,-0.803175434304357,0.9745389316285336,0.3903542711503235,-1.9235886473004062,1.2364535744289906,0.49818502897096917,0.5540389655460788,-2.813477896387665,2.36701766357762,-0.32975043566839907,-0.4995373645486342
38,reverse_right,-0.25,-0.15,0.09963316979176952,0.11714733108804344,0.5390164403090513,3.0,False,0.6121844053268433,-8.347058011020934,0.4400125565550431,-0.1457065428672206,-0.09963316979176952,-0.11714733108804344,2.245414622397119,4.904911036268115,2.6950822015452562,-0.6293150353423039,0.8056397476963721,1.2231288661473712,0.6125145057631105,-1.3114487878043182,0.7629694004700495,1.4949089411717784,-2.124436067928202,1.755304685546938,0.4134526251064077,-0.034764390228706366
39,reverse_right,-0.25,-0.15,0.047730405104003316,0.08749291214540861,0.3973226507379642,3.0,False,0.6232343912124634,-6.4945828544624975,0.3808494157048173,-0.08594321664688297,-0.047730405104003316,-0.08749291214540861,1.5966300638000415,3.916430404846954,1.986613253689821,-0.7346967248681904,0.7995865870712091,1.3635614956292799,1.5337511683892728,1.0122455413067897,0.531031242112029,1.2411698656394492,-1.041578043848946,3.0857523596604652,0.38423795126143445,0.3104834515058852
