trial,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
15,reverse_left,-0.25,0.15,0.13108529436230984,-0.08144094473862629,-0.6517147264439244,3.0,False,0.33509430289268494,-8.03535987851815,0.4458597453019461,-0.15430573296665814,-0.13108529436230984,-0.08144094473862629,2.6385661795288726,3.7146981579542095,3.2585736322196217,-0.09547661615586522,0.5394656823227895,0.46724078928053525,-1.5781535004647251,-0.7645315268201447,0.1276023655068972,0.43333781288392903,1.45491179693468,2.2934928259546297,-0.665414591100292,-0.21456831279601768
16,reverse_left,-0.25,0.15,0.15079842279352954,-0.03809325388924574,-0.7789189493990004,3.0,False,0.4167094826698303,-7.388750135489747,0.44273970668150503,-0.14890739819050092,-0.15079842279352954,-0.03809325388924574,2.884980284919119,2.2697751296415247,3.894594746995002,-0.2623398487643053,0.5128407903887289,0.7215787960505862,1.9241231328424346,-1.5299760698435394,0.5614727776698925,0.16764677159950594,0.9301972148463458,-2.8787589501106656,-0.4408166496284718,0.666142229281955
17,reverse_left,-0.25,0.15,0.2023768855724387,-0.038217191409582095,-0.8779152368381752,3.0,False,0.7073062062263489,-8.376427095329898,0.48996995595886345,-0.19319933047069457,-0.2023768855724387,-0.038217191409582095,3.5297110696554834,2.2739063803194033,4.389576184190876,-0.81092734938307,0.28696031556201895,0.8660303754306299,-2.1499501508035603,1.9617547176185353,0.8645781750392644,1.1953286329992971,-2.4033855536756836,-0.13630938833451411,-0.5072144113362327,0.6551814700356362
18,reverse_left,-0.25,0.15,0.11546685472186102,0.06460519594764687,0.6205050767036964,3.0,False,0.6121432781219482,-4.6431932942301115,0.37531093037564156,-0.06577291198464597,-0.11546685472186102,0.06460519594764687,2.4433356840232627,0.0,3.102525383518482,-0.6284708755247083,0.5339435585320653,1.3825383900727066,2.2987041112240494,-2.2558504829786346,0.04056048356691666,0.22514636111947284,-0.3808817066867132,-2.0670996173969316,0.6931908348292357,0.026035780670210396
19,reverse_left,-0.25,0.15,0.06962230442029267,0.021062485384644194,0.015549410340609823,3.0,False,0.5873247981071472,-3.201970206418845,0.34464953236312873,-0.048864074183052414,-0.06962230442029267,0.021062485384644194,1.8702788052536583,0.2979171538451935,0.07774705170304912,-0.5296948601457239,0.9618647040292468,0.4924152597678009,1.098463161066955,-2.0329021368237754,0.8301457870948199,0.7708372724270061,1.786011025195271,0.7773096411403029,0.230957925799393,-0.019436056803850854
20,reverse_left,-0.25,0.15,0.12160923362562831,-0.03913156528915953,-0.7529347598321583,3.0,False,0.7053056955337524,-6.923367620696156,0.41697022855901167,-0.12441208177980805,-0.12160923362562831,-0.03913156528915953,2.520115420320354,2.304385509638651,3.7646737991607915,-0.7771445021826485,0.8016465170194039,0.450314507624187,-2.1383134136551876,-1.407359992388109,0.7421601841566566,1.235432177848305,-2.7224160756182263,2.3624391625700127,-0.44257245112887955,0.572936655599148
21,reverse_left,-0.25,0.15,0.12186711756764923,-0.051977467312705826,-0.7228187105579408,3.0,False,0.4921881854534149,-7.218441886232603,0.4231785089417077,-0.1312423775014983,-0.12186711756764923,-0.051977467312705826,2.5233389695956157,2.732582243756861,3.614093552789704,-0.21794242738264968,0.8587037619420177,0.13301686157839746,1.4183408242884825,0.6445054049672709,0.2038197575434838,0.43360677663902863,0.9341494085388478,-0.9964836432436384,-0.651653008901088,0.30740504674794833
22,reverse_left,-0.25,0.15,0.0606570650128535,-0.06804230971016041,-0.32590984391452354,3.0,False,0.20920677483081818,-6.0186697151268485,0.3795395379484749,-0.08702048367837047,-0.0606570650128535,-0.06804230971016041,1.7582133126606687,3.2680769903386806,1.6295492195726176,-0.21771814399185563,0.04746908046196774,0.5008972224569018,-1.5403781594196386,-1.4252638670913027,0.10382819202361848,0.7860447385980077,2.557490744169135,2.2204696971254805,-0.5516810984527419,-0.4022100892271827
23,reverse_left,-0.25,0.15,0.035900371233932436,-0.001081641853918465,0.08993686708210118,3.0,False,0.27993980050086975,-3.3962673973610737,0.32336463130184173,-0.031340814506284995,-0.035900371233932436,-0.001081641853918465,1.4487546404241554,1.0360547284639487,0.44968433541050584,-0.027420628613842313,0.703991747491279,1.2727148255037628,2.9278592041612406,0.16161099158304015,0.30100709544386894,1.023601819243318,-1.5621042157127847,2.5431011361249,-0.41581966973353324,-0.645272658958669
24,reverse_left,-0.25,0.15,0.15559320309665522,-0.03299422155452061,-0.8474746461907392,3.0,False,0.1824633926153183,-7.441654064158741,0.444963741804374,-0.15039545788777325,-0.15559320309665522,-0.03299422155452061,2.94491503870819,2.099807385150687,4.237373230953696,-0.03333589788182478,0.3891175992615048,0.6661918317243737,-0.4227065543166306,2.1602008311753247,0.058685905764035984,0.24193444169904882,0.006670628969645431,-0.7882053107731704,-0.41190832662588384,0.5991203703784482
