trial,generation,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
37,3,forward_left,0.25,0.15,0.15944299196068315,0.06318495318573635,-0.9426702589770041,3.0,False,0.7438361644744873,-1.6219545211084387,0.12544889022385047,0.1692296278816762,0.15944299196068315,0.06318495318573635,0.0,0.0,4.71335129488502,-0.8602379010656117,0.3110749138740211,0.3691782066231402,1.5288510436137503,1.0411122934999577,0.30706505168036824,1.2376308146775135,-0.8678320000737596,0.4023379156647602,0.693887895551105,-0.3149506597618591
38,3,forward_left,0.25,0.15,0.12714376311405234,0.07030498564297724,0.7631963093244112,3.0,False,0.36532753705978394,-1.4727405960258317,0.14644094459932355,0.1451964941174764,0.12714376311405234,0.07030498564297724,0.0,0.0,3.815981546622056,-0.3945336075239856,0.18164548986496043,1.2408901435322268,2.990762760784092,0.7363818344649804,0.9842936248050755,1.3185556441454584,2.0496118364591256,1.768705956033326,0.3266407642321765,-0.6448762260719048
39,3,forward_left,0.25,0.15,0.12441430575297996,-0.0054689213004403695,-0.4598332750810272,3.0,False,0.5338735580444336,-2.143595269613886,0.1998558282608454,0.10387065024477406,0.12441430575297996,-0.0054689213004403695,0.0,1.1822973766813456,2.299166375405136,-0.7494341254777724,0.23371965285694773,0.8779490107504314,1.8815008777603186,2.409080912935525,0.644116168319153,0.6471666412895002,0.8719256201491437,1.0148566033425102,0.08365012045414222,0.23070684601563696
40,4,forward_left,0.25,0.15,0.12057818686213023,0.0016482276881905724,-0.14441700968839624,3.0,False,0.5597120523452759,-1.4119931382851865,0.19687116107736205,0.1042429483790741,0.12057818686213023,0.0016482276881905724,0.0,0.9450590770603142,0.7220850484419812,-0.6861883169320024,0.5810855336357525,0.28511521510610127,2.7374626348709246,2.923031308058312,0.6043245634473298,1.048742033599349,0.9063045532946434,0.13652905164212825,0.304266052010993,0.009533741332352852
41,4,forward_left,0.25,0.15,0.1522332183006417,0.11967802387590624,0.8856333175558806,3.0,False,0.4400755763053894,-1.3385875340451268,0.10236095857269065,0.19211274305336165,0.1522332183006417,0.11967802387590624,0.0,0.0,4.428166587779403,-0.6342132453907307,0.1790936499266981,0.7007179431174966,2.998408514400402,3.139503358532159,0.740092293079295,0.8613697796681175,0.09477737810463527,3.1345109793571098,0.08565477881720218,-0.3120391835142384
42,4,forward_left,0.25,0.15,0.0849512322391869,0.13402134173517352,0.36496954395530334,3.0,False,0.24266870319843292,-0.8681344662001851,0.16582042473503356,0.14179849213511497,0.0849512322391869,0.13402134173517352,0.0,0.0,1.8248477197765167,-0.49620699320862593,0.1687793300698489,0.15330355544519936,2.7603216750128894,2.5746260563508336,0.38136199045416,1.2549960721337516,-0.1554381606214239,-0.9721021560685204,0.0027584685058662517,-0.27450828242852254
43,4,forward_left,0.25,0.15,0.128759428000797,-0.03291958374783547,0.20420738321372367,3.0,False,0.3398165702819824,-2.4525615210337075,0.21945124838372487,0.09347331252077479,0.128759428000797,-0.03291958374783547,0.0,2.097319458261182,1.0210369160686183,-0.5133833155180895,0.14739249405175883,0.5804304719632286,2.999531108781234,3.13079495757893,0.7521778488246078,1.1789039327871624,0.767760932071671,0.9228492248217801,0.17083585788749966,-0.07529246558373937
44,4,forward_left,0.25,0.15,0.09443037790142521,-0.020889396357297637,-0.28526977401677805,3.0,False,0.7292771935462952,-2.4511675704982574,0.23109541991838553,0.07022587526356142,0.09443037790142521,-0.020889396357297637,0.0,1.6963132119099213,1.4263488700838902,-0.9651946824960536,0.24801364984708543,0.5233521526921177,2.249196239324827,3.134056312344282,0.7797139935680443,0.7921046370738016,0.9036638692421537,0.09715510157405616,0.4660762611634315,-0.1579769739887712
45,4,forward_left,0.25,0.15,0.08247442492207353,0.032411848305283264,0.17909416000921322,3.0,False,0.7073338627815247,-0.9053283934674148,0.20467484389677618,0.08739699430151751,0.08247442492207353,0.032411848305283264,0.0,0.0,0.895470800046066,-0.9613617307417895,0.9215343688129976,1.1004971809385382,2.628527577415645,3.1344987527702797,0.6235253967749088,1.120071308149293,0.14929011045311302,-0.9441384127192021,0.44320325446636955,-0.4861354232007472
46,4,forward_left,0.25,0.15,0.13594953516593014,0.04560189843621413,0.6410522155818775,3.0,False,0.3482752740383148,-1.3113970575912925,0.1546171793139105,0.1400377478435632,0.13594953516593014,0.04560189843621413,0.0,0.0,3.2052610779093875,-0.5768129758167663,0.27440066443536704,0.3530808169055727,2.8594132258231593,3.0944544325017453,0.22544337463074798,1.205475851095264,0.2871747247215368,0.09915869434445712,0.13647929196069597,-0.41546621034113224
47,4,forward_left,0.25,0.15,0.1034460903420134,0.07179378414810127,0.16606525881097647,3.0,False,0.6373160481452942,-0.5846254604839237,0.1661152028982148,0.1256418878711754,0.1034460903420134,0.07179378414810127,0.0,0.0,0.8303262940548823,-0.7011830692272423,0.40992854555620306,0.16070113757565507,1.7473731167567843,2.5679412324494564,0.6933136683701385,0.9697344001202047,1.506992127706475,-0.48422293118215487,0.46331047665220293,0.2982149717133439
48,4,forward_left,0.25,0.15,0.10719990632904873,0.03480521005743204,0.06310381176186712,3.0,False,0.634401798248291,-0.5330314797330484,0.18347126854727094,0.10983029415551894,0.10719990632904873,0.03480521005743204,0.0,0.0,0.31551905880933556,-0.638757009977339,0.5910672074993296,0.4063096903709347,2.637729817507471,2.3954069584484685,0.5647401465433188,1.36694560753407,1.0584105161970747,1.0113962230485143,0.5974328694166946,-0.1646244125089843
49,4,forward_left,0.25,0.15,0.12986736108617913,0.08052322502832175,0.6302930784392368,3.0,False,0.7545508146286011,-1.1890399270214729,0.1387763423385401,0.15278920090276227,0.12986736108617913,0.08052322502832175,0.0,0.0,3.1514653921961835,-0.8876019927080031,0.21289369905590297,0.2075548412761643,2.9664347570324363,3.1335686865394043,0.6417676962567287,1.1858250942316617,0.07448075579809998,0.5583186205149575,0.586293993593014,-0.24345564564103622
50,5,forward_left,0.25,0.15,0.1289746085151129,0.052024206425193974,0.8503767989178662,3.0,False,0.6160593032836914,-1.6969481727493216,0.15571256054244045,0.13736104778350194,0.1289746085151129,0.052024206425193974,0.0,0.0,4.251883994589331,-0.7164178297411661,0.3947723382788024,0.45945657962088027,2.389274034406985,2.680694248595054,0.5011575370502297,1.2382283508239513,2.30770859136092,1.330318303069209,0.5440879398716865,-0.30417252088270724
51,5,forward_left,0.25,0.15,0.1461155779247144,0.06335555272482511,0.3400438366428533,3.0,False,0.5112508535385132,-0.6437314308589137,0.13527465909599123,0.15788923736653,0.1461155779247144,0.06335555272482511,0.0,0.0,1.7002191832142666,-0.5415816095868724,0.5181458606982823,0.6162118782574495,2.5076460807505505,3.0107451145162223,0.5726280438480361,1.393807415681224,0.28072143279335027,1.5506547674506939,0.4947409606152293,0.005689508270791288
